DateTime,CO(GT),PT08.S1(CO),T,RH,AH,Residual_Anomaly,IsolationForest_Anomaly,LOF_Anomaly,Hour,DayOfWeek,Month,IsWeekend,Season,Enhanced_Consensus_Anomaly,Pollution_Spike
2004-04-10 04:00:00,-0.9097297160503433,-0.9101673957574956,-1.253932833625638,1.2886444927403995,-0.6109895441823389,False,False,False,4,5,4,True,2,False,False
2004-04-10 05:00:00,-0.7738928772241161,-0.5862765205904086,-1.328756056671455,1.4683701434730771,-0.6010138062388134,False,False,False,5,5,4,True,2,False,False
2004-04-10 06:00:00,-0.502219199571662,-0.1229326297263814,-1.253932833625638,1.300239696013476,-0.597508817231629,False,False,False,6,5,4,True,2,False,False
2004-04-10 07:00:00,-0.2984639413323213,-0.0869447547078162,-1.2289917592770323,1.3292277041961658,-0.5605716253866841,False,False,False,7,5,4,True,2,False,False
2004-04-10 08:00:00,-0.0947086830929805,0.2639370267231946,-1.0544042388367934,0.923395589638508,-0.5802534867347204,False,False,False,8,5,4,True,2,False,False
2004-04-10 09:00:00,-0.0947086830929805,0.0525082609891239,-0.7301702723049208,0.29145701125587,-0.6376813835447444,False,False,False,9,5,4,True,2,False,False
2004-04-10 10:00:00,-0.1626271025060942,0.0525082609891239,-0.530641677516076,-0.212934331122933,-0.8210192700743981,False,False,False,10,5,4,True,2,False,False
2004-04-10 11:00:00,-0.0267902636798669,-0.167917473499588,-0.3560541570758372,-0.560790429315211,-0.9426154271698012,False,False,False,11,5,4,True,2,False,False
2004-04-10 12:00:00,-0.2305455219192076,-0.3073704891965282,-0.0318201905439645,-1.0477889667844,-1.1175952629900148,False,False,False,12,5,4,True,2,False,False
2004-04-10 13:00:00,-0.4343007801585483,-0.7392249894193108,-0.1191139507640843,-1.2391098207901527,-1.4077005069692907,False,False,False,13,5,4,True,2,False,False
2004-04-10 14:00:00,-0.5701376189847754,-0.9776446614173052,-0.1315844879383869,-1.4478234797055194,-1.637951323287415,False,False,False,14,5,4,True,2,False,False
2004-04-10 15:00:00,-0.502219199571662,-0.7122340831553868,0.0679441068504574,-1.4710138862516715,-1.5195905406601824,False,False,False,15,5,4,True,2,False,False
2004-04-10 16:00:00,-0.4343007801585483,-0.7077355987780662,0.1552378670705773,-1.552180309163203,-1.5511354417248435,False,False,False,16,5,4,True,2,False,False
2004-04-10 17:00:00,-0.2984639413323213,-0.4198325986295445,0.0305324953275494,-1.366657056793988,-1.433853117253668,False,False,False,17,5,4,True,2,False,False
2004-04-10 18:00:00,-0.0947086830929805,-0.2848780673099249,-0.3186425455529287,-0.9550273405997924,-1.293114327888257,False,False,False,18,5,4,True,2,False,False
2004-04-10 19:00:00,0.2448834139725871,0.1199855266489337,-0.59299436338759,-0.7579088849575017,-1.3443410903009545,False,False,False,19,5,4,True,2,False,False
2004-04-10 20:00:00,0.1769649945594735,0.1019915891396511,-0.7551113466535263,-0.3810647785825339,-1.194165792070047,False,False,False,20,5,4,True,2,False,False
2004-04-10 21:00:00,-0.0947086830929805,0.0435112922344826,-0.9546399414423712,0.1291241654328067,-1.019455570788847,False,False,False,21,5,4,True,2,False,False
2004-04-10 22:00:00,0.5165570916250414,0.659803651927412,-1.066874776011096,0.4305994505327811,-0.9280562420630344,False,False,False,22,5,4,True,2,False,False
2004-04-10 23:00:00,0.2448834139725871,0.5383445737397543,-1.12922746188261,0.4943730685346988,-0.9504342488012129,False,False,False,23,5,4,True,2,False,False
2004-04-11 00:00:00,-0.502219199571662,-0.3253644267058108,-1.204050684928427,0.471182661988547,-1.0485739410023804,False,False,False,0,6,4,True,2,False,False
2004-04-11 01:00:00,-0.638056038397889,-0.5502886455718434,-1.2289917592770323,0.4943730685346988,-1.0623242824921044,False,False,False,1,6,4,True,2,False,False
2004-04-11 02:00:00,-0.7738928772241161,-0.6807446925141423,-1.4409908912401796,0.940788394548122,-1.0318578395835003,False,False,False,2,6,4,True,2,False,False
2004-04-11 03:00:00,-0.7738928772241161,-0.8561855832296478,-1.5033435771116936,1.0393476223692677,-1.0399462757539262,False,False,False,3,6,4,True,2,False,False
2004-04-11 04:00:00,-0.8757705063437864,-1.0676143489637184,-1.6280489488547216,1.294442094376938,-1.0501916282364658,False,False,False,4,6,4,True,2,False,False
2004-04-11 05:00:00,-0.9776481354634567,-1.189073427151376,-1.6405194860290244,1.311834899286552,-1.0501916282364658,False,False,False,5,6,4,True,2,False,False
2004-04-11 06:00:00,-0.9097297160503433,-1.099103739604963,-1.6779310975519328,1.3292277041961658,-1.0817365293011267,False,False,False,6,6,4,True,2,False,False
2004-04-11 07:00:00,-0.8418112966372298,-0.955152239530702,-1.5781668001575109,1.0741332321884949,-1.0987222452590213,False,False,False,7,6,4,True,2,False,False
2004-04-11 08:00:00,-0.7059744578110025,-0.8471886144750065,-1.5158141142859969,0.940788394548122,-1.1030360778832482,False,False,False,8,6,4,True,2,False,False
2004-04-11 09:00:00,-0.7738928772241161,-0.7302280206646695,-0.9795810157909768,-0.0100182738441043,-1.143747873274392,False,False,False,9,6,4,True,2,False,False
2004-04-11 10:00:00,-0.3663823607454347,-0.2129023172727945,-0.4308773801216541,-0.73471847841135,-1.1777193051901809,False,False,False,10,6,4,True,2,False,False
2004-04-11 11:00:00,-0.2305455219192076,-0.0599538484438923,-0.0817023392411759,-1.0941697798767038,-1.2208576314324522,False,False,False,11,6,4,True,2,False,False
2004-04-11 12:00:00,0.3128018333857008,0.2369461204592706,0.2300610901163938,-1.4594186829785956,-1.384244042075056,False,False,False,12,6,4,True,2,False,False
2004-04-11 13:00:00,-0.7059744578110025,-0.9281613332667782,0.1801789414191828,-1.4884066911612854,-1.4567703530698746,False,False,False,13,6,4,True,2,False,False
2004-04-11 14:00:00,-1.0455665548765702,-1.3645143178668817,0.1677084042448798,-1.691322748440114,-1.716139539601532,False,False,True,14,6,4,True,2,False,False
2004-04-11 15:00:00,-0.8418112966372298,-1.1081007083596042,0.1427673298962743,-1.685525146803576,-1.722610288537873,False,False,False,15,6,4,True,2,False,False
2004-04-11 16:00:00,-0.7738928772241161,-0.9371583020214196,0.0180619581532464,-1.4188354715228295,-1.5017959810852457,False,False,False,16,6,4,True,2,False,False
2004-04-11 17:00:00,-0.638056038397889,-0.7437234737966314,-0.1565255622869923,-1.1985266093343871,-1.400960143493936,False,False,False,17,6,4,True,2,False,False
2004-04-11 18:00:00,-0.502219199571662,-0.5008053174213163,-0.3685246942501402,-1.0014081536920962,-1.375077147748573,False,False,False,18,6,4,True,2,False,False
2004-04-11 19:00:00,-0.0947086830929805,-0.167917473499588,-0.555582751864682,-0.7405160800478879,-1.301202764058683,False,False,False,19,6,4,True,2,False,False
2004-04-11 20:00:00,-0.7059744578110025,-0.8022037707017999,-0.6553470492591041,-0.6129688440440526,-1.2896093388810728,False,False,False,20,6,4,True,2,False,False
2004-04-11 21:00:00,-0.7059744578110025,-0.788708317569838,-0.6678175864334069,-0.6593496571363562,-1.3265465307260174,False,False,False,21,6,4,True,2,False,False
2004-04-11 22:00:00,-0.7059744578110025,-0.7932068019471586,-0.7925229581764348,-0.5260048194959831,-1.3292426761161595,False,False,False,22,6,4,True,2,False,False
2004-04-11 23:00:00,-0.7059744578110025,-0.8381916457203651,-0.8299345696993432,-0.5723856325882867,-1.400690528954922,False,False,False,23,6,4,True,2,False,False
2004-04-12 00:00:00,-0.9776481354634567,-1.1710794896420933,-0.8922872555708572,-0.566588030951749,-1.4562311239918462,False,False,False,0,0,4,False,2,False,False
2004-04-12 01:00:00,-1.0455665548765702,-1.35551734911224,-0.842405106873646,-0.8158849013228814,-1.5950826115841577,False,False,False,1,0,4,False,2,False,False
2004-04-12 02:00:00,-0.9776481354634567,-1.099103739604963,-0.780052421002132,-0.8158849013228814,-1.5511354417248435,False,False,False,2,0,4,False,2,False,False
2004-04-12 03:00:00,-1.0455665548765702,-1.2160643334152998,-0.8049934953507375,-0.8854561209613371,-1.6161125456272651,False,False,False,3,0,4,False,2,False,False
2004-04-12 04:00:00,-1.249321813115911,-1.56244763046899,-0.8673461812222515,-0.9956105520555584,-1.749841356978307,False,False,False,4,0,4,False,2,False,False
2004-04-12 05:00:00,-1.249321813115911,-1.4184961303947292,-0.9172283299194628,-0.5897784374979008,-1.484540650588337,False,False,False,5,0,4,False,2,False,False
2004-04-12 06:00:00,-1.1814033937027977,-1.193571911528697,-0.8673461812222515,-0.2593151442152366,-1.2098034353328702,False,False,False,6,0,4,False,2,False,False
2004-04-12 07:00:00,-1.113484974289684,-1.058617380209077,-0.9172283299194628,0.117528962159731,-0.984675295256016,False,False,False,7,0,4,False,2,False,False
2004-04-12 08:00:00,-1.0455665548765702,-0.8022037707017999,-0.9421694042680682,0.3204450194385598,-0.8598437636924428,False,False,False,8,0,4,False,2,False,False
2004-04-12 09:00:00,-0.9097297160503433,-0.5637840987038054,-0.9296988670937656,0.4595874587154709,-0.7501106463136644,False,False,False,9,0,4,False,2,False,False
2004-04-12 10:00:00,-0.7738928772241161,-0.271382614177963,-0.9795810157909768,0.6683011176308378,-0.6735401172336325,False,False,False,10,0,4,False,2,False,False
2004-04-12 11:00:00,-0.5701376189847754,0.0660037141210859,-1.0169926273138852,0.8480267683635148,-0.5891507665221889,False,False,False,11,0,4,False,2,False,False
2004-04-12 12:00:00,-0.7059744578110025,-0.4333280517615064,-1.0918158503597015,0.7204795323596793,-0.7692532785836724,False,False,False,12,0,4,False,2,False,False
2004-04-12 13:00:00,-1.0455665548765702,-0.9236628488894576,-1.204050684928427,0.9465859961846604,-0.7606256133352182,False,False,False,13,0,4,False,2,False,False
2004-04-12 14:00:00,-0.9776481354634567,-0.8246961925884032,-1.266403370799941,1.1321092485538746,-0.7158695998588616,False,False,False,14,0,4,False,2,False,False
2004-04-12 15:00:00,-0.638056038397889,-0.3388598798377727,-1.179109610579821,0.7610627438154453,-0.8417795895784914,False,False,False,15,0,4,False,2,False,False
2004-04-12 16:00:00,-0.502219199571662,-0.2938750360645663,-1.366167668194363,1.300239696013476,-0.7487625736185936,False,False,False,16,0,4,False,2,False,False
2004-04-12 17:00:00,-0.638056038397889,-0.3388598798377727,-1.316285519497152,0.992966809276964,-0.864696825394698,False,False,False,17,0,4,False,2,False,False
2004-04-12 18:00:00,-0.5701376189847754,-0.271382614177963,-1.2289917592770323,0.6277179061750718,-0.9825183789439024,False,False,False,18,0,4,False,2,False,False
2004-04-12 19:00:00,-0.2305455219192076,-0.1364280828583434,-1.2788739079742435,0.6625035159942997,-1.0146025090865918,False,False,False,19,0,4,False,2,False,False
2004-04-12 20:00:00,-0.638056038397889,-0.6132674268543326,-1.2788739079742435,0.5581466865366165,-1.0774226966768996,False,False,False,20,0,4,False,2,False,False
2004-04-12 21:00:00,-0.9097297160503433,-0.8831764894935716,-1.2788739079742435,0.465385060352009,-1.1348505934869235,False,False,False,21,0,4,False,2,False,False
2004-04-12 22:00:00,-0.9097297160503433,-0.8426901300976858,-1.316285519497152,0.5755394914462303,-1.110585284975646,False,False,False,22,0,4,False,2,False,False
2004-04-12 23:00:00,-0.9097297160503433,-0.8381916457203651,-1.303814982322849,0.598729897992382,-1.0801188420670416,False,False,False,23,0,4,False,2,False,False
2004-04-13 00:00:00,-0.9776481354634567,-0.9326598176440988,-1.266403370799941,0.5871346947193063,-1.0512700863925224,False,False,False,0,1,4,False,2,False,False
2004-04-13 01:00:00,-1.113484974289684,-1.1530855521328107,-1.2913444451485463,0.6856939225404515,-1.00678368745518,False,False,False,1,1,4,False,2,False,False
2004-04-13 02:00:00,-1.249321813115911,-1.1845749427740553,-1.2913444451485463,0.7378723372692931,-0.9852145243340444,False,False,False,2,1,4,False,2,False,False
2004-04-13 03:00:00,-1.1814033937027977,-1.045121927077115,-1.2788739079742435,0.8712171749096665,-0.8870748321328766,False,False,False,3,1,4,False,2,False,False
2004-04-13 04:00:00,-1.249321813115911,-1.2385567553019032,-1.2165212221027295,0.6972891258135276,-0.9256297112119068,False,False,False,4,1,4,False,2,False,False
2004-04-13 05:00:00,-0.9776481354634567,-0.6492553018728977,-1.3412265938457577,1.1784900616461789,-0.7859693800025526,False,False,False,5,1,4,False,2,False,False
2004-04-13 06:00:00,-0.3663823607454347,0.1064900735169717,-1.3536971310200605,1.1958828665557926,-0.782464390995368,False,False,False,6,1,4,False,2,False,False
2004-04-13 07:00:00,1.1957412857561769,1.7799262618802545,-1.2289917592770323,0.9349907929115844,-0.7981020342581916,False,False,False,7,1,4,False,2,False,False
2004-04-13 08:00:00,1.6032518022348583,1.5819929492781457,-1.1042863875340043,0.5813370930827683,-0.8682018144018828,False,False,False,8,1,4,False,2,False,False
2004-04-13 09:00:00,0.3807202527988144,0.322417323628363,-1.0045220901395822,0.2276833932539523,-1.0016610112139104,False,False,False,9,1,4,False,2,False,False
2004-04-13 10:00:00,-0.3663823607454347,-0.361352301724376,-1.0294631644881878,0.1581121736154966,-1.0706823332015445,False,False,False,10,1,4,False,2,False,False
2004-04-13 11:00:00,-0.3663823607454347,-0.2533886766686803,-0.8798167183965543,-0.0390062820267941,-1.057740835328863,False,False,False,11,1,4,False,2,False,False
2004-04-13 12:00:00,-0.3663823607454347,-0.361352301724376,-0.7176997351306181,-0.3114935589440782,-1.095756485329865,False,False,False,12,1,4,False,2,False,False
2004-04-13 13:00:00,-0.4343007801585483,-0.4108356298749032,-0.5680532890389846,-0.5781832342248248,-1.1734054725659535,False,False,False,13,1,4,False,2,False,False
2004-04-13 14:00:00,-0.2305455219192076,-0.1229326297263814,-0.530641677516076,-0.6593496571363562,-1.2108818934889272,False,False,False,14,1,4,False,2,False,False
2004-04-13 15:00:00,-0.0267902636798669,-0.0104705202933651,-0.6304059749104984,-0.4390407949479136,-1.1100460558976175,False,False,False,15,1,4,False,2,False,False
2004-04-13 16:00:00,-0.2984639413323213,-0.1769144422542293,-0.5680532890389846,-0.3636719736729202,-0.9830576080219308,False,False,False,16,1,4,False,2,False,False
2004-04-13 17:00:00,0.584475511038155,0.8487399957748794,-0.59299436338759,-0.3056959573075406,-0.9639149757519226,False,False,False,17,1,4,False,2,False,False
2004-04-13 18:00:00,1.6711702216479716,1.5370081055049392,-0.6927586607820124,-0.073791891846022,-0.8854571448987913,False,False,False,18,1,4,False,2,False,False
2004-04-13 19:00:00,1.942843899300426,1.7034520274658032,-0.7675818838278293,-0.0621966885729459,-0.9552873105034684,False,False,False,19,1,4,False,2,False,False
2004-04-13 20:00:00,0.9240676081037228,0.7452748550965044,-0.842405106873646,0.0885409539770412,-0.9240120239778216,False,False,False,20,1,4,False,2,False,False
2004-04-13 21:00:00,-0.0267902636798669,0.218952182949988,-0.9172283299194628,0.3494330276212496,-0.8107739175918589,False,False,False,21,1,4,False,2,False,False
2004-04-13 22:00:00,-0.0267902636798669,0.3044233861190804,-1.066874776011096,0.645110711084686,-0.7811163183002973,False,False,False,22,1,4,False,2,False,False
2004-04-13 23:00:00,-0.4343007801585483,-0.0959417234624575,-1.1541685362312155,0.8190387601808249,-0.7679052058886016,False,False,False,23,1,4,False,2,False,False
2004-04-14 00:00:00,-0.7059744578110025,-0.2398932235367184,-1.1666390734055183,0.772657947088521,-0.8237154154645402,False,False,False,0,2,4,False,2,False,False
2004-04-14 01:00:00,-0.8418112966372298,-0.7392249894193108,-1.241462296451335,0.9581811994577356,-0.7989108778752341,False,False,False,1,2,4,False,2,False,False
2004-04-14 02:00:00,-0.9776481354634567,-0.9011704270028542,-1.2165212221027295,0.8770147765462046,-0.8161662083721428,False,False,False,2,2,4,False,2,False,False
2004-04-14 03:00:00,-1.1814033937027977,-1.175577974019414,-1.266403370799941,0.9465859961846604,-0.8288380917058099,False,False,False,3,2,4,False,2,False,False
2004-04-14 04:00:00,-1.0116073451700136,-1.1710794896420933,-1.266403370799941,0.911800386365432,-0.8584956909973717,False,False,False,4,2,4,False,2,False,False
2004-04-14 05:00:00,-0.8418112966372298,-0.878678005116251,-1.328756056671455,1.0277524190961913,-0.8525641711390594,False,False,False,5,2,4,False,2,False,False
2004-04-14 06:00:00,-0.3663823607454347,-0.0959417234624575,-1.316285519497152,1.0161572158231154,-0.8447453495076476,False,False,False,6,2,4,False,2,False,False
2004-04-14 07:00:00,1.1957412857561769,1.424545996071923,-1.253932833625638,0.923395589638508,-0.8226369573084835,False,False,False,7,2,4,False,2,False,False
2004-04-14 08:00:00,1.942843899300426,1.9283762463318357,-0.9421694042680682,0.4363970521693192,-0.7832732346124106,False,False,False,8,2,4,False,2,False,False
2004-04-14 09:00:00,1.467414963408631,1.3345763085255098,-0.6304059749104984,-0.073791891846022,-0.8169750519891854,False,False,False,9,2,4,False,2,False,False
2004-04-14 10:00:00,0.3807202527988144,0.5113536674758304,-0.1689960994612953,-0.7926944947767296,-0.9760476300075616,False,False,False,10,2,4,False,2,False,False
2004-04-14 11:00:00,-0.0267902636798669,0.0390128078571619,0.0305324953275494,-1.036193763511324,-1.0536966172436502,False,False,False,11,2,4,False,2,False,False
2004-04-14 12:00:00,-0.0267902636798669,0.0974931047623304,-0.3061720083786262,-0.8042896980498052,-1.1251444700824125,False,False,False,12,2,4,False,2,False,False
2004-04-14 13:00:00,0.0314255243885161,-0.0284644578026477,0.0180619581532464,-1.0130033569651722,-1.029970537810401,False,False,False,13,2,4,False,2,False,False
2004-04-14 14:00:00,0.089641312456899,0.2864294486097978,0.0679441068504574,-1.1231577880593937,-1.1127422012877597,False,False,False,14,2,4,False,2,False,False
2004-04-14 15:00:00,0.1478571005252821,0.3943930736654935,0.0554735696761549,-1.204324210970925,-1.213847653418083,False,False,False,15,2,4,False,2,False,False
2004-04-14 16:00:00,0.2060728885936653,-0.0104705202933651,-0.0567612648925704,-1.024598560238248,-1.122987553770299,False,False,False,16,2,4,False,2,False,False
2004-04-14 17:00:00,0.2642886766620481,0.3584051986469282,-0.2687603968557177,-0.7695040882305778,-1.057471220789849,False,False,False,17,2,4,False,2,False,False
2004-04-14 18:00:00,0.3225044647304312,0.425882464306738,-0.2812309340300203,-0.7753016898671155,-1.0755353949038002,False,False,False,18,2,4,False,2,False,False
2004-04-14 19:00:00,0.3225044647304312,0.6013233550222434,-0.3685246942501402,-0.7115280718651982,-1.1006095470321204,False,False,False,19,2,4,False,2,False,False
2004-04-14 20:00:00,0.3225044647304312,1.460533871090488,-0.5431122146903791,-0.3462791687633061,-0.9442331144038864,False,False,False,20,2,4,False,2,False,False
2004-04-14 21:00:00,0.3225044647304312,0.9881930114718196,-0.7551113466535263,0.0943385556135793,-0.8188623537622849,False,False,False,21,2,4,False,2,False,False
2004-04-14 22:00:00,0.3225044647304312,0.2594385423458739,-0.9296988670937656,0.3610282308943254,-0.8269507899327108,False,False,False,22,2,4,False,2,False,False
2004-04-14 23:00:00,0.3225044647304312,-0.1814129266315499,-0.9296988670937656,0.3552306292577877,-0.8194015828403132,False,False,False,23,2,4,False,2,False,False
2004-04-15 00:00:00,0.3225044647304312,-0.2893765516872456,-1.066874776011096,0.5523490849000785,-0.845284578585676,False,False,False,0,3,4,False,2,False,False
2004-04-15 01:00:00,0.3225044647304312,-0.7077355987780662,-1.1541685362312155,0.6219203045385338,-0.9064870789418988,False,False,True,1,3,4,False,2,False,False
2004-04-15 02:00:00,0.3225044647304312,-0.9056689113801748,-1.266403370799941,0.8248363618173625,-0.9086439952540124,False,False,True,2,3,4,False,2,False,False
2004-04-15 03:00:00,0.8464465573458786,-0.9506537551533816,-1.328756056671455,0.8770147765462046,-0.9418065835527586,False,False,True,3,3,4,False,2,False,False
2004-04-15 04:00:00,0.9046623454142616,-1.1395900990008487,-1.2913444451485463,0.7668603454519829,-0.969846495610235,False,False,True,4,3,4,False,2,False,False
2004-04-15 05:00:00,0.9628781334826446,-0.8201977082110825,-1.4409908912401796,1.0277524190961913,-0.9803614626317888,False,False,True,5,3,4,False,2,False,False
2004-04-15 06:00:00,1.0210939215510275,0.0210188703478793,-1.4659319655887857,1.1205140452807991,-0.9555569250424826,False,False,False,6,3,4,False,2,False,False
2004-04-15 07:00:00,1.0793097096194106,1.757433839993651,-1.328756056671455,0.8596219716365905,-0.9509734778792412,False,False,False,7,3,4,False,2,False,False
2004-04-15 08:00:00,1.1375254976877938,1.833908074408102,-1.1541685362312155,0.6161227029019961,-0.905678235324856,False,False,False,8,3,4,False,2,False,False
2004-04-15 09:00:00,1.1957412857561769,1.7484368712390097,-0.9172283299194628,0.3088498161654838,-0.8525641711390594,False,False,False,9,3,4,False,2,False,False
2004-04-15 10:00:00,1.1278228663430632,1.577494464900825,-0.7301702723049208,0.0711481490674271,-0.8072689285846741,False,False,False,10,3,4,False,2,False,False
2004-04-15 11:00:00,1.1278228663430632,1.5909899180327869,-0.4682889916445621,-0.3462791687633061,-0.8730548761041381,False,False,False,11,3,4,False,2,False,False
2004-04-15 12:00:00,1.1957412857561769,1.3120838866389064,-0.3061720083786262,-0.6477544538632805,-0.9706553392272774,False,False,False,12,3,4,False,2,False,False
2004-04-15 13:00:00,0.9240676081037228,1.1276460271687598,-0.1939371738099008,-0.73471847841135,-0.9528607796523406,False,False,False,13,3,4,False,2,False,False
2004-04-15 14:00:00,1.2636597051692904,1.4290444804492437,-0.2064077109842038,-0.7173256735017358,-0.9523215505743124,False,False,False,14,3,4,False,2,False,False
2004-04-15 15:00:00,0.584475511038155,0.9117187770573684,0.0804146440247604,-1.024598560238248,-0.9924941168874274,False,False,False,15,3,4,False,2,False,False
2004-04-15 16:00:00,0.6523939304512686,0.8622354489068413,-0.1565255622869923,-0.7810992915036535,-0.957444226815582,False,False,False,16,3,4,False,2,False,False
2004-04-15 17:00:00,2.0786807381266534,2.067829262028776,-0.1565255622869923,-0.7289208767748119,-0.9008251736226006,False,False,False,17,3,4,False,2,False,True
2004-04-15 18:00:00,2.554109674018448,2.9900185593795094,-0.3186425455529287,-0.2303271360325468,-0.5864546211320469,False,True,False,18,3,4,False,2,False,True
2004-04-15 19:00:00,3.5049675458020375,3.4848518408847813,-0.4308773801216541,-0.0158158754806423,-0.5301051824780797,False,True,False,19,3,4,False,2,False,True
2004-04-15 20:00:00,2.6899465128446747,2.904547356210417,-0.5057006031674706,0.1001361572501169,-0.5155459973713131,False,True,False,20,3,4,False,2,False,True
2004-04-15 21:00:00,1.6711702216479716,2.2792580277628467,-0.5805238262132875,0.297254612892408,-0.4408627700643804,False,False,False,21,3,4,False,2,False,False
2004-04-15 22:00:00,0.2448834139725871,0.7947581832470315,-0.7426408094792236,0.6393131094481479,-0.3855917895664701,False,False,False,22,3,4,False,2,False,False
2004-04-15 23:00:00,0.0411281557332466,0.4798642768345859,-0.8673461812222515,0.923395589638508,-0.3311296526856027,False,False,False,23,3,4,False,2,False,False
2004-04-16 00:00:00,-0.0947086830929805,0.4888612455892271,-0.8922872555708572,1.085728435461571,-0.2556375817616275,False,False,False,0,4,4,False,2,False,False
2004-04-16 01:00:00,-0.1626271025060942,0.3988915580428141,-0.9296988670937656,1.248061281284634,-0.1806847399156806,False,False,False,1,4,4,False,2,False,False
2004-04-16 02:00:00,-0.3663823607454347,0.1424779485355369,-1.0045220901395822,1.3814061189250078,-0.1957831541004757,False,False,False,2,4,4,False,2,False,False
2004-04-16 03:00:00,-0.7738928772241161,-0.568282583081126,-0.9920515529652794,1.1842876632827166,-0.3243892892102473,False,False,False,3,4,4,False,2,False,False
2004-04-16 04:00:00,-0.7738928772241161,-0.3028720048192075,-1.1167569247083071,1.549536566384608,-0.2637260179320531,False,False,False,4,4,4,False,2,False,False
2004-04-16 05:00:00,-0.638056038397889,-0.1139356609717401,-1.1541685362312155,1.6422981925692162,-0.254289509066556,False,False,False,5,4,4,False,2,False,False
2004-04-16 06:00:00,-0.0947086830929805,0.6373112300408087,-1.141697999056913,1.578524574567298,-0.278554817577834,False,False,False,6,4,4,False,2,False,False
2004-04-16 07:00:00,1.6032518022348583,2.5041822466288792,-1.0045220901395822,1.3292277041961658,-0.2507845200593718,False,False,False,7,4,4,False,2,False,False
2004-04-16 08:00:00,1.331578124582404,1.3750626679213955,-0.8798167183965543,0.7552651421789073,-0.4753734310581977,False,False,False,8,4,4,False,2,False,False
2004-04-16 09:00:00,0.3128018333857008,0.2234506673273087,-0.6927586607820124,0.1928977834347244,-0.6665301392192635,False,False,False,9,4,4,False,2,False,False
2004-04-16 10:00:00,0.1090465751463599,0.3763991361562109,-0.530641677516076,0.0363625392481996,-0.5964303590755723,False,False,False,10,4,4,False,2,False,False
2004-04-16 11:00:00,0.3128018333857008,0.5518400268717163,-0.4059363057730482,-0.0795894934825596,-0.5484389711310451,False,False,False,11,4,4,False,2,False,False
2004-04-16 12:00:00,0.1769649945594735,0.4303809486840587,-0.2064077109842038,-0.3114935589440782,-0.5212079026906112,False,False,False,12,4,4,False,2,False,False
2004-04-16 13:00:00,1.467414963408631,2.0633307776514553,-0.6428765120848015,0.8364315650904387,-0.071760466153945,False,False,False,13,4,4,False,2,False,False
2004-04-16 14:00:00,1.6711702216479716,1.9958535119916456,-0.7925229581764348,1.60171498111345,0.2876357143519794,False,False,False,14,4,4,False,2,False,False
2004-04-16 15:00:00,1.2636597051692904,1.7304429337297271,-0.8049934953507375,1.7002742089345957,0.3493774437862309,False,False,False,15,4,4,False,2,False,False
2004-04-16 16:00:00,1.7390886410610855,1.7889232306348957,-0.780052421002132,1.5553341680211468,0.2784688200254971,False,False,False,16,4,4,False,2,False,False
2004-04-16 17:00:00,2.418272835192221,2.2162792464803576,-0.780052421002132,1.619107786023064,0.3275386661260809,False,True,False,17,4,4,False,2,False,True
2004-04-16 18:00:00,2.0786807381266534,1.9283762463318357,-0.8548756440479487,1.6365005909326775,0.2178055487473023,False,False,False,18,4,4,False,2,False,True
2004-04-16 19:00:00,2.893701771084016,2.6481337467031403,-0.8673461812222515,1.735059818753823,0.2547427405922474,False,True,False,19,4,4,False,2,False,True
2004-04-16 20:00:00,2.6220280934315614,1.9553671525957597,-0.8798167183965543,1.735059818753823,0.2347912647051972,False,True,False,20,4,4,False,2,False,True
2004-04-16 21:00:00,0.8561491886906091,0.9162172614346892,-0.9172283299194628,1.8162262416653552,0.2334431920101258,False,False,False,21,4,4,False,2,False,False
2004-04-16 22:00:00,0.3807202527988144,0.6058218393995641,-0.967110478616674,1.85680945312112,0.177363367895173,False,False,False,22,4,4,False,2,False,False
2004-04-16 23:00:00,0.6523939304512686,0.8127521207563141,-1.0045220901395822,1.908987867849962,0.1501322994547391,False,False,False,23,4,4,False,2,False,False
2004-04-17 00:00:00,0.3128018333857008,0.2999249017417598,-1.0169926273138852,1.88579746130381,0.1242493037093761,False,False,False,0,5,4,True,2,False,False
2004-04-17 01:00:00,0.0411281557332466,0.1514749172901782,-1.0419337016624906,1.9553686809422657,0.1293719799506459,False,False,False,1,5,4,True,2,False,False
2004-04-17 02:00:00,-0.1626271025060942,-0.0014735515387238,-1.0169926273138852,1.9205830711230385,0.1323377398798023,False,False,False,2,5,4,True,2,False,False
2004-04-17 03:00:00,-0.1686334933385464,-0.1949083797635119,-1.0544042388367934,1.990154290761494,0.1320681253407881,False,False,False,3,5,4,True,2,False,False
2004-04-17 04:00:00,-0.1746398841709986,-0.8921734582482129,-1.0294631644881878,1.8452142498480448,0.0703263959065366,False,False,False,4,5,4,True,2,False,False
2004-04-17 05:00:00,-0.1806462750034509,-0.5322947080625609,-1.0045220901395822,1.8510118514845824,0.1086116604465526,False,False,False,5,5,4,True,2,False,False
2004-04-17 06:00:00,-0.186652665835903,-0.464817442402751,-1.0294631644881878,1.8452142498480448,0.0641252615092102,False,False,False,6,5,4,True,2,False,False
2004-04-17 07:00:00,-0.1926590566683552,0.1829643079314228,-1.0419337016624906,1.8278214449384305,0.0484876182463867,False,False,False,7,5,4,True,2,False,False
