DateTime,CO(GT),PT08.S1(CO),T,RH,AH,Residual_Anomaly,IsolationForest_Anomaly,LOF_Anomaly,Hour,DayOfWeek,Month,IsWeekend,Season,Consensus_Anomaly,Pollution_Spike
2004-05-12 02:00:00,0.8,966.0,15.6,63.9,1.1287,False,False,False,2,2,5,False,2,False,False
2004-05-12 03:00:00,0.6,919.0,14.9,65.7,1.1073,False,False,False,3,2,5,False,2,False,False
2004-05-12 04:00:00,0.7,872.0,15.6,62.2,1.0961,False,False,False,4,2,5,False,2,False,False
2004-05-12 05:00:00,0.8,967.0,14.0,68.3,1.0884,False,False,False,5,2,5,False,2,False,False
2004-05-12 06:00:00,1.5,1152.0,14.5,65.7,1.0804,False,False,False,6,2,5,False,2,False,False
2004-05-12 07:00:00,4.1,1500.0,15.5,62.2,1.0875,False,False,False,7,2,5,False,2,False,False
2004-05-12 08:00:00,5.9,1754.0,17.0,56.8,1.0909,False,True,False,8,2,5,False,2,True,True
2004-05-12 09:00:00,5.1,1558.0,18.8,52.4,1.1285,False,False,False,9,2,5,False,2,False,True
2004-05-12 10:00:00,3.9,1446.0,19.7,51.9,1.1796,False,False,False,10,2,5,False,2,False,False
2004-05-12 11:00:00,3.4,1349.0,20.9,44.6,1.0872,False,False,False,11,2,5,False,2,False,False
2004-05-12 12:00:00,3.3,1452.0,21.9,43.3,1.1265,False,False,False,12,2,5,False,2,False,False
2004-05-12 13:00:00,5.1,1676.0,20.4,55.7,1.3205,False,False,False,13,2,5,False,2,False,True
2004-05-12 14:00:00,3.1,1327.0,17.4,67.0,1.325,False,False,False,14,2,5,False,2,False,False
2004-05-12 15:00:00,2.5,1248.0,17.1,64.0,1.2413,False,False,False,15,2,5,False,2,False,False
2004-05-12 16:00:00,2.4,1250.0,17.3,61.1,1.1957,False,False,False,16,2,5,False,2,False,False
2004-05-12 17:00:00,2.8,1222.0,17.7,56.3,1.13,False,False,False,17,2,5,False,2,False,False
2004-05-12 18:00:00,2.9,1159.0,17.4,48.6,0.9559,False,False,False,18,2,5,False,2,False,False
2004-05-12 19:00:00,3.4,1192.0,17.6,43.7,0.8698,False,False,False,19,2,5,False,2,False,False
2004-05-12 20:00:00,2.2,1074.0,16.7,47.2,0.892,False,False,False,20,2,5,False,2,False,False
2004-05-12 21:00:00,1.6,984.0,16.8,45.6,0.8636,False,False,False,21,2,5,False,2,False,False
2004-05-12 22:00:00,1.3,970.0,16.1,52.0,0.946,False,False,False,22,2,5,False,2,False,False
2004-05-12 23:00:00,1.3,987.0,15.5,57.1,0.996,False,False,False,23,2,5,False,2,False,False
2004-05-13 00:00:00,1.6,1003.0,16.2,50.2,0.9156,False,False,False,0,3,5,False,2,False,False
2004-05-13 01:00:00,1.2,933.0,16.4,50.5,0.938,False,False,False,1,3,5,False,2,False,False
2004-05-13 02:00:00,0.6,859.0,16.2,52.8,0.9626,False,False,False,2,3,5,False,2,False,False
2004-05-13 03:00:00,0.4,815.0,16.0,53.7,0.9723,False,False,False,3,3,5,False,2,False,False
2004-05-13 04:00:00,0.4,792.0,16.2,53.0,0.9672,False,False,False,4,3,5,False,2,False,False
2004-05-13 05:00:00,0.4,835.0,16.2,53.7,0.9799,False,False,False,5,3,5,False,2,False,False
2004-05-13 06:00:00,1.0,975.0,15.9,55.3,0.991,False,False,False,6,3,5,False,2,False,False
2004-05-13 07:00:00,2.0,1133.0,16.2,55.6,1.0151,False,False,False,7,3,5,False,2,False,False
2004-05-13 08:00:00,3.6,1347.0,16.0,59.3,1.0711,False,False,False,8,3,5,False,2,False,False
2004-05-13 09:00:00,2.4,1122.0,16.6,55.6,1.042,False,False,False,9,3,5,False,2,False,False
2004-05-13 10:00:00,2.4,1152.0,17.4,51.8,1.022,False,False,False,10,3,5,False,2,False,False
2004-05-13 11:00:00,1.6,1020.0,17.6,49.7,0.9944,False,False,False,11,3,5,False,2,False,False
2004-05-13 12:00:00,1.9,1066.0,17.2,52.8,1.0236,False,False,False,12,3,5,False,2,False,False
2004-05-13 13:00:00,2.4,1105.0,18.2,49.6,1.0268,False,False,False,13,3,5,False,2,False,False
2004-05-13 14:00:00,1.7,1056.0,19.5,45.0,1.0114,False,False,False,14,3,5,False,2,False,False
2004-05-13 15:00:00,2.1,1084.0,19.5,45.5,1.0189,False,False,False,15,3,5,False,2,False,False
2004-05-13 16:00:00,3.1,1288.0,19.8,44.3,1.0104,False,False,False,16,3,5,False,2,False,False
2004-05-13 17:00:00,4.6,1390.0,20.3,43.1,1.0114,False,False,False,17,3,5,False,2,False,False
2004-05-13 18:00:00,4.5,1374.0,20.3,44.4,1.0457,False,False,False,18,3,5,False,2,False,False
2004-05-13 19:00:00,3.9,1378.0,19.8,47.9,1.092,False,False,False,19,3,5,False,2,False,False
2004-05-13 20:00:00,4.6,1428.0,19.1,52.3,1.1486,False,False,False,20,3,5,False,2,False,False
2004-05-13 21:00:00,3.3,1336.0,18.2,54.7,1.1336,False,False,False,21,3,5,False,2,False,False
2004-05-13 22:00:00,2.7,1234.0,17.8,55.0,1.1097,False,False,False,22,3,5,False,2,False,False
2004-05-13 23:00:00,3.3,1300.0,17.5,56.4,1.1175,False,False,False,23,3,5,False,2,False,False
2004-05-14 00:00:00,2.5,1246.0,17.3,57.8,1.1298,False,False,False,0,4,5,False,2,False,False
2004-05-14 01:00:00,2.1,1141.0,16.8,57.5,1.0912,False,False,False,1,4,5,False,2,False,False
2004-05-14 02:00:00,1.3,1014.0,16.3,57.0,1.0484,False,False,False,2,4,5,False,2,False,False
2004-05-14 03:00:00,1.0,938.0,16.2,56.3,1.0262,False,False,False,3,4,5,False,2,False,False
2004-05-14 04:00:00,1.1,988.0,15.5,59.9,1.0498,False,False,False,4,4,5,False,2,False,False
2004-05-14 05:00:00,1.2,983.0,16.0,58.3,1.0481,False,False,False,5,4,5,False,2,False,False
2004-05-14 06:00:00,1.5,1033.0,17.2,52.3,1.0169,False,False,False,6,4,5,False,2,False,False
2004-05-14 07:00:00,3.7,1388.0,18.5,49.4,1.0397,False,False,False,7,4,5,False,2,False,False
2004-05-14 08:00:00,3.5,1512.0,20.0,45.6,1.0524,False,False,False,8,4,5,False,2,False,False
2004-05-14 09:00:00,3.3,1148.0,21.0,37.9,0.9313,False,False,False,9,4,5,False,2,False,False
2004-05-14 10:00:00,2.5,1095.0,22.8,32.4,0.887,False,False,False,10,4,5,False,2,False,False
2004-05-14 11:00:00,1.9,987.0,25.5,25.6,0.8218,False,False,False,11,4,5,False,2,False,False
2004-05-14 12:00:00,2.0,984.0,25.9,23.6,0.7771,False,False,False,12,4,5,False,2,False,False
2004-05-14 13:00:00,2.5,1072.0,27.7,20.8,0.7599,False,False,False,13,4,5,False,2,False,False
2004-05-14 14:00:00,2.1,1048.0,27.1,21.6,0.7618,False,False,False,14,4,5,False,2,False,False
2004-05-14 15:00:00,2.1,1042.0,28.4,20.2,0.7697,False,False,False,15,4,5,False,2,False,False
2004-05-14 16:00:00,2.3,1113.0,28.1,21.9,0.8184,False,False,False,16,4,5,False,2,False,False
2004-05-14 17:00:00,3.0,1146.0,27.6,22.3,0.8116,False,False,False,17,4,5,False,2,False,False
2004-05-14 18:00:00,4.1,1239.0,25.2,24.3,0.7671,False,False,False,18,4,5,False,2,False,False
2004-05-14 19:00:00,4.5,1302.0,24.6,25.1,0.7636,False,False,False,19,4,5,False,2,False,False
2004-05-14 20:00:00,3.5,1181.0,23.1,27.2,0.7575,False,False,False,20,4,5,False,2,False,False
2004-05-14 21:00:00,2.1,1068.0,22.0,28.6,0.7483,False,False,False,21,4,5,False,2,False,False
2004-05-14 22:00:00,2.3,1135.0,20.8,34.5,0.8365,False,False,False,22,4,5,False,2,False,False
2004-05-14 23:00:00,1.9,1121.0,20.4,35.3,0.8352,False,False,False,23,4,5,False,2,False,False
2004-05-15 00:00:00,1.9,1131.0,19.1,38.3,0.8381,False,False,False,0,5,5,True,2,False,False
2004-05-15 01:00:00,1.2,947.0,18.0,40.5,0.8271,False,False,False,1,5,5,True,2,False,False
2004-05-15 02:00:00,1.0,935.0,17.4,43.4,0.8553,False,False,False,2,5,5,True,2,False,False
2004-05-15 03:00:00,1.1,941.0,14.8,50.6,0.8489,False,False,False,3,5,5,True,2,False,False
2004-05-15 04:00:00,0.8,867.0,14.6,51.4,0.8489,False,False,False,4,5,5,True,2,False,False
2004-05-15 05:00:00,0.5,839.0,15.7,46.9,0.8329,False,False,False,5,5,5,True,2,False,False
2004-05-15 06:00:00,0.6,873.0,15.3,49.7,0.8552,False,False,False,6,5,5,True,2,False,False
2004-05-15 07:00:00,1.4,1065.0,16.0,47.4,0.8564,False,False,False,7,5,5,True,2,False,False
2004-05-15 08:00:00,2.6,1187.0,17.6,43.3,0.8647,False,False,False,8,5,5,True,2,False,False
2004-05-15 09:00:00,2.8,1249.0,20.3,37.4,0.8807,False,False,False,9,5,5,True,2,False,False
2004-05-15 10:00:00,2.6,1157.0,23.1,30.3,0.8425,False,False,False,10,5,5,True,2,False,False
2004-05-15 11:00:00,1.6,988.0,25.0,24.2,0.7568,False,False,False,11,5,5,True,2,False,False
2004-05-15 12:00:00,1.7,1025.0,25.6,23.5,0.7611,False,False,False,12,5,5,True,2,False,False
2004-05-15 13:00:00,1.7,997.0,25.5,22.6,0.7288,False,False,False,13,5,5,True,2,False,False
2004-05-15 14:00:00,1.3,916.0,26.1,21.1,0.7023,False,False,False,14,5,5,True,2,False,False
2004-05-15 15:00:00,1.4,965.0,28.2,19.4,0.7303,False,False,False,15,5,5,True,2,False,False
2004-05-15 16:00:00,1.4,985.0,27.4,20.5,0.7379,False,False,False,16,5,5,True,2,False,False
2004-05-15 17:00:00,1.7,1026.0,26.0,22.7,0.7532,False,False,False,17,5,5,True,2,False,False
2004-05-15 18:00:00,2.3,1125.0,23.8,27.1,0.7858,False,False,False,18,5,5,True,2,False,False
2004-05-15 19:00:00,2.5,1159.0,23.0,28.7,0.7976,False,False,False,19,5,5,True,2,False,False
2004-05-15 20:00:00,3.3,1284.0,21.7,31.8,0.8191,False,False,False,20,5,5,True,2,False,False
2004-05-15 21:00:00,2.2,1101.0,20.9,33.2,0.8098,False,False,False,21,5,5,True,2,False,False
2004-05-15 22:00:00,1.6,1101.0,20.2,34.3,0.8017,False,False,False,22,5,5,True,2,False,False
2004-05-15 23:00:00,2.6,1183.0,19.6,37.0,0.8325,False,False,False,23,5,5,True,2,False,False
2004-05-16 00:00:00,2.3,1132.0,18.1,40.9,0.8441,False,False,False,0,6,5,True,2,False,False
2004-05-16 01:00:00,1.5,998.0,17.0,43.3,0.8341,False,False,False,1,6,5,True,2,False,False
2004-05-16 02:00:00,0.9,911.0,16.7,43.4,0.8193,False,False,False,2,6,5,True,2,False,False
2004-05-16 03:00:00,0.8,875.0,15.9,44.7,0.8009,False,False,False,3,6,5,True,2,False,False
2004-05-16 04:00:00,0.6000000000000001,808.0,15.2,45.5,0.783,False,False,False,4,6,5,True,2,False,False
2004-05-16 05:00:00,0.4,792.0,13.5,50.1,0.7706,False,False,False,5,6,5,True,2,False,False
2004-05-16 06:00:00,0.4,822.0,14.2,49.9,0.8025,False,False,False,6,6,5,True,2,False,False
2004-05-16 07:00:00,0.8,918.0,13.8,51.4,0.8059,False,False,False,7,6,5,True,2,False,False
2004-05-16 08:00:00,0.9,975.0,16.3,45.1,0.8286,False,False,False,8,6,5,True,2,False,False
2004-05-16 09:00:00,1.6,1047.0,19.2,35.4,0.7812,False,False,False,9,6,5,True,2,False,False
2004-05-16 10:00:00,2.0,1053.0,25.5,21.1,0.677,False,False,False,10,6,5,True,2,False,False
2004-05-16 11:00:00,1.6,1017.0,28.2,19.0,0.7164,False,False,False,11,6,5,True,2,False,False
2004-05-16 12:00:00,1.4,1021.0,29.5,19.8,0.8013,False,False,False,12,6,5,True,2,False,False
2004-05-16 13:00:00,0.9,941.0,30.6,19.4,0.8348,False,False,False,13,6,5,True,2,False,False
2004-05-16 14:00:00,0.9,991.0,29.9,22.0,0.9181,False,False,False,14,6,5,True,2,False,False
2004-05-16 15:00:00,1.2,1117.0,31.5,21.9,0.997,False,False,False,15,6,5,True,2,False,False
2004-05-16 16:00:00,1.4,1217.0,31.2,24.6,1.0987,False,False,False,16,6,5,True,2,False,False
2004-05-16 17:00:00,1.9,1248.0,30.4,26.5,1.1347,False,False,False,17,6,5,True,2,False,False
2004-05-16 18:00:00,1.8,1242.0,26.8,33.5,1.1602,False,False,False,18,6,5,True,2,False,False
2004-05-16 19:00:00,2.7,1403.0,25.5,37.4,1.1995,False,False,False,19,6,5,True,2,False,False
2004-05-16 20:00:00,2.4,1238.0,23.7,39.4,1.1381,False,False,False,20,6,5,True,2,False,False
2004-05-16 21:00:00,1.6,1093.0,22.9,37.0,1.0197,False,False,False,21,6,5,True,2,False,False
2004-05-16 22:00:00,1.4,1034.0,20.8,36.3,0.8775,False,False,False,22,6,5,True,2,False,False
2004-05-16 23:00:00,1.4,934.0,20.3,28.5,0.6686,False,False,False,23,6,5,True,2,False,False
2004-05-17 00:00:00,1.4,913.0,19.6,26.5,0.5974,False,False,False,0,0,5,False,2,False,False
2004-05-17 01:00:00,0.9,835.0,19.1,25.9,0.5673,False,False,False,1,0,5,False,2,False,False
2004-05-17 02:00:00,0.5,773.0,18.4,27.6,0.5799,False,False,False,2,0,5,False,2,False,False
2004-05-17 03:00:00,0.4,771.0,17.4,30.2,0.5945,False,False,False,3,0,5,False,2,False,False
2004-05-17 04:00:00,0.45,805.0,16.3,34.1,0.6257,False,False,False,4,0,5,False,2,False,False
2004-05-17 05:00:00,0.5,930.0,15.8,36.5,0.6535,False,False,False,5,0,5,False,2,False,False
2004-05-17 06:00:00,1.3,1009.0,16.0,38.1,0.6879,False,False,False,6,0,5,False,2,False,False
2004-05-17 07:00:00,2.6,1196.0,17.6,35.0,0.6965,False,False,False,7,0,5,False,2,False,False
2004-05-17 08:00:00,2.0,1010.0,18.5,31.2,0.6611,False,False,False,8,0,5,False,2,False,False
2004-05-17 09:00:00,1.8,990.0,19.8,28.5,0.652,False,False,False,9,0,5,False,2,False,False
2004-05-17 10:00:00,1.7,988.0,22.3,24.1,0.6394,False,False,False,10,0,5,False,2,False,False
2004-05-17 11:00:00,1.5,979.0,24.2,21.7,0.6451,False,False,False,11,0,5,False,2,False,False
2004-05-17 12:00:00,1.9,1029.0,25.1,20.8,0.6516,False,False,False,12,0,5,False,2,False,False
2004-05-17 13:00:00,1.7,984.0,25.8,19.5,0.6392,False,False,False,13,0,5,False,2,False,False
2004-05-17 14:00:00,1.5,985.0,26.3,18.9,0.6344,False,False,False,14,0,5,False,2,False,False
2004-05-17 15:00:00,1.7,981.0,25.8,18.6,0.608,False,False,False,15,0,5,False,2,False,False
2004-05-17 16:00:00,1.7,1020.0,25.7,19.4,0.6304,False,False,False,16,0,5,False,2,False,False
2004-05-17 17:00:00,2.4,1106.0,26.7,17.1,0.5909,False,False,False,17,0,5,False,2,False,False
2004-05-17 18:00:00,3.1,1153.0,24.3,19.8,0.5933,False,False,False,18,0,5,False,2,False,False
2004-05-17 19:00:00,3.4,1215.0,23.5,20.8,0.5937,False,False,False,19,0,5,False,2,False,False
2004-05-17 20:00:00,3.0,1094.0,22.0,24.0,0.6263,False,False,False,20,0,5,False,2,False,False
2004-05-17 21:00:00,1.2,944.0,21.1,26.2,0.6481,False,False,False,21,0,5,False,2,False,False
2004-05-17 22:00:00,1.2,964.0,20.9,28.8,0.7014,False,False,False,22,0,5,False,2,False,False
2004-05-17 23:00:00,1.3,1003.0,20.2,31.2,0.7304,False,False,False,23,0,5,False,2,False,False
2004-05-18 00:00:00,1.0,914.0,20.0,31.5,0.7262,False,False,False,0,1,5,False,2,False,False
2004-05-18 01:00:00,0.4,839.0,20.8,32.3,0.7813,False,False,False,1,1,5,False,2,False,False
2004-05-18 02:00:00,0.3,830.0,20.0,34.5,0.7954,False,False,False,2,1,5,False,2,False,False
2004-05-18 03:00:00,0.2,812.0,21.2,32.9,0.8178,False,False,False,3,1,5,False,2,False,False
2004-05-18 04:00:00,0.35,832.0,18.3,40.0,0.8345,False,False,False,4,1,5,False,2,False,False
2004-05-18 05:00:00,0.5,903.0,17.0,44.6,0.8593,False,False,False,5,1,5,False,2,False,False
2004-05-18 06:00:00,0.9,1022.0,17.1,45.3,0.8784,False,False,False,6,1,5,False,2,False,False
2004-05-18 07:00:00,2.7,1378.0,17.1,46.5,0.901,False,False,False,7,1,5,False,2,False,False
2004-05-18 08:00:00,6.5,1745.0,18.8,39.7,0.8547,False,True,False,8,1,5,False,2,True,True
2004-05-18 09:00:00,3.2,1326.0,20.3,38.1,0.8946,False,False,False,9,1,5,False,2,False,False
2004-05-18 10:00:00,2.4,1215.0,25.3,27.0,0.8565,False,False,False,10,1,5,False,2,False,False
2004-05-18 11:00:00,1.9,1138.0,27.4,22.8,0.8219,False,False,False,11,1,5,False,2,False,False
2004-05-18 12:00:00,2.7,1244.0,30.0,20.0,0.8338,False,False,False,12,1,5,False,2,False,False
2004-05-18 13:00:00,2.9,1261.0,30.9,19.1,0.8394,False,False,False,13,1,5,False,2,False,False
2004-05-18 14:00:00,2.0,1182.0,30.6,20.2,0.8719,False,False,False,14,1,5,False,2,False,False
2004-05-18 15:00:00,2.3,1208.0,32.2,18.9,0.8964,False,False,False,15,1,5,False,2,False,False
2004-05-18 16:00:00,1.9,1158.0,31.7,19.5,0.8981,False,False,False,16,1,5,False,2,False,False
2004-05-18 17:00:00,3.0,1346.0,30.9,20.5,0.8996,False,False,False,17,1,5,False,2,False,False
2004-05-18 18:00:00,4.4,1443.0,27.5,24.7,0.8899,False,False,False,18,1,5,False,2,False,False
2004-05-18 19:00:00,4.7,1440.0,25.8,27.0,0.8821,False,False,False,19,1,5,False,2,False,False
2004-05-18 20:00:00,3.4,1232.0,23.7,30.0,0.8633,False,False,False,20,1,5,False,2,False,False
2004-05-18 21:00:00,2.4,1159.0,22.2,33.4,0.8806,False,False,False,21,1,5,False,2,False,False
2004-05-18 22:00:00,1.2,1081.0,21.1,36.5,0.9019,False,False,False,22,1,5,False,2,False,False
2004-05-18 23:00:00,1.7,1083.0,20.2,38.6,0.9016,False,False,False,23,1,5,False,2,False,False
2004-05-19 00:00:00,1.2,1069.0,19.3,43.0,0.9535,False,False,False,0,2,5,False,2,False,False
2004-05-19 01:00:00,0.7,940.0,19.2,43.6,0.9591,False,False,False,1,2,5,False,2,False,False
2004-05-19 02:00:00,0.5,901.0,18.4,45.7,0.9599,False,False,False,2,2,5,False,2,False,False
2004-05-19 03:00:00,0.3,848.0,18.7,44.3,0.9453,False,False,False,3,2,5,False,2,False,False
2004-05-19 04:00:00,0.3,846.0,16.3,51.4,0.9468,False,False,False,4,2,5,False,2,False,False
2004-05-19 05:00:00,0.3,848.0,17.0,49.2,0.9459,False,False,False,5,2,5,False,2,False,False
2004-05-19 06:00:00,0.7,980.0,16.4,52.1,0.9612,False,False,False,6,2,5,False,2,False,False
2004-05-19 07:00:00,3.1,1408.0,16.4,53.4,0.9863,False,False,False,7,2,5,False,2,False,False
2004-05-19 08:00:00,6.2,1716.0,18.6,46.8,0.99,False,True,False,8,2,5,False,2,True,True
2004-05-19 09:00:00,4.6,1475.0,21.0,41.1,1.0104,False,False,False,9,2,5,False,2,False,False
2004-05-19 10:00:00,2.6,1262.0,26.4,28.9,0.9785,False,False,False,10,2,5,False,2,False,False
2004-05-19 11:00:00,2.1,1156.0,27.7,26.3,0.9652,False,False,False,11,2,5,False,2,False,False
2004-05-19 12:00:00,2.0,1192.0,30.1,22.1,0.9281,False,False,False,12,2,5,False,2,False,False
2004-05-19 13:00:00,2.2,1233.0,31.0,22.9,1.0144,False,False,False,13,2,5,False,2,False,False
2004-05-19 14:00:00,2.1,1208.0,31.0,22.6,1.0012,False,False,False,14,2,5,False,2,False,False
2004-05-19 15:00:00,2.3,1215.0,31.6,21.0,0.959,False,False,False,15,2,5,False,2,False,False
2004-05-19 16:00:00,2.5,1251.0,30.4,24.7,1.0526,False,False,False,16,2,5,False,2,False,False
2004-05-19 17:00:00,3.4,1358.0,28.8,26.3,1.0271,False,False,False,17,2,5,False,2,False,False
2004-05-19 18:00:00,4.3,1379.0,26.4,30.1,1.0204,False,False,False,18,2,5,False,2,False,False
2004-05-19 19:00:00,3.8,1379.0,24.7,31.5,0.9672,False,False,False,19,2,5,False,2,False,False
2004-05-19 20:00:00,3.8,1373.0,22.9,36.5,1.0083,False,False,False,20,2,5,False,2,False,False
2004-05-19 21:00:00,2.0,1197.0,20.8,41.8,1.0155,False,False,False,21,2,5,False,2,False,False
2004-05-19 22:00:00,1.7,1238.0,19.7,47.1,1.0666,False,False,False,22,2,5,False,2,False,False
2004-05-19 23:00:00,2.0,1255.0,18.9,52.2,1.1313,False,False,False,23,2,5,False,2,False,False
2004-05-20 00:00:00,1.5,1164.0,18.5,50.1,1.0539,False,False,False,0,3,5,False,2,False,False
2004-05-20 01:00:00,0.8,1046.0,18.0,53.0,1.0832,False,False,False,1,3,5,False,2,False,False
2004-05-20 02:00:00,0.5,956.0,18.4,51.7,1.0819,False,False,False,2,3,5,False,2,False,False
2004-05-20 03:00:00,0.3,885.0,19.8,46.2,1.056,False,False,False,3,3,5,False,2,False,False
2004-05-20 04:00:00,0.3,877.0,19.6,47.7,1.0736,False,False,False,4,3,5,False,2,False,False
2004-05-20 05:00:00,0.3,925.0,17.3,54.1,1.0582,False,False,False,5,3,5,False,2,False,False
2004-05-20 06:00:00,0.9,1086.0,15.8,59.0,1.0495,False,False,False,6,3,5,False,2,False,False
2004-05-20 07:00:00,2.8,1490.0,16.6,55.9,1.0486,False,False,False,7,3,5,False,2,False,False
2004-05-20 08:00:00,5.4,1763.0,18.7,52.8,1.1279,False,True,False,8,3,5,False,2,True,True
2004-05-20 09:00:00,4.0,1462.0,20.7,46.4,1.1227,False,False,False,9,3,5,False,2,False,False
2004-05-20 10:00:00,2.2,1232.0,26.1,30.0,0.9972,False,False,False,10,3,5,False,2,False,False
2004-05-20 11:00:00,2.2,1239.0,28.6,25.8,0.9989,False,False,False,11,3,5,False,2,False,False
2004-05-20 12:00:00,2.0,1218.0,30.3,23.3,0.9869,False,False,False,12,3,5,False,2,False,False
2004-05-20 13:00:00,2.0,1235.0,31.3,22.3,1.0043,False,False,False,13,3,5,False,2,False,False
2004-05-20 14:00:00,1.9,1196.0,31.1,22.3,0.9888,False,False,False,14,3,5,False,2,False,False
2004-05-20 15:00:00,2.7,1288.0,32.4,20.4,0.9732,False,False,False,15,3,5,False,2,False,False
2004-05-20 16:00:00,2.2,1248.0,32.6,19.3,0.935,False,False,False,16,3,5,False,2,False,False
2004-05-20 17:00:00,3.5,1401.0,31.2,20.3,0.9064,False,False,False,17,3,5,False,2,False,False
2004-05-20 18:00:00,4.1,1401.0,27.7,24.8,0.9106,False,False,False,18,3,5,False,2,False,False
2004-05-20 19:00:00,4.4,1444.0,25.7,27.9,0.908,False,False,False,19,3,5,False,2,False,False
2004-05-20 20:00:00,4.5,1379.0,24.1,29.9,0.8879,False,False,False,20,3,5,False,2,False,False
2004-05-20 21:00:00,2.9,1251.0,22.2,34.4,0.9072,False,False,False,21,3,5,False,2,False,False
2004-05-20 22:00:00,2.6,1269.0,20.7,38.0,0.9149,False,False,False,22,3,5,False,2,False,False
2004-05-20 23:00:00,2.1,1242.0,20.2,42.8,0.9983,False,False,False,23,3,5,False,2,False,False
2004-05-21 00:00:00,1.2,1045.0,20.5,42.0,1.0004,False,False,False,0,4,5,False,2,False,False
2004-05-21 01:00:00,0.6,937.0,20.1,42.0,0.9763,False,False,False,1,4,5,False,2,False,False
2004-05-21 02:00:00,0.3,875.0,20.0,41.5,0.9571,False,False,False,2,4,5,False,2,False,False
2004-05-21 03:00:00,0.3,889.0,16.3,51.6,0.9461,False,False,False,3,4,5,False,2,False,False
2004-05-21 04:00:00,0.3,888.0,16.5,50.2,0.932,False,False,False,4,4,5,False,2,False,False
2004-05-21 05:00:00,0.3,881.0,16.4,50.2,0.931,False,False,False,5,4,5,False,2,False,False
2004-05-21 06:00:00,0.7,998.0,14.9,54.7,0.9203,False,False,False,6,4,5,False,2,False,False
2004-05-21 07:00:00,4.2,1517.0,16.4,51.3,0.9474,False,False,False,7,4,5,False,2,False,False
2004-05-21 08:00:00,4.8,1522.0,18.2,46.2,0.9575,False,False,False,8,4,5,False,2,False,False
2004-05-21 09:00:00,3.4,1417.0,20.7,40.0,0.9639,False,False,False,9,4,5,False,2,False,False
2004-05-21 10:00:00,2.8,1329.0,26.5,27.0,0.9217,False,False,False,10,4,5,False,2,False,False
2004-05-21 11:00:00,1.8,1203.0,28.5,23.8,0.915,False,False,False,11,4,5,False,2,False,False
2004-05-21 12:00:00,1.9,1234.0,29.7,23.7,0.9714,False,False,False,12,4,5,False,2,False,False
2004-05-21 13:00:00,2.0,1286.0,31.7,21.7,0.9966,False,False,False,13,4,5,False,2,False,False
2004-05-21 14:00:00,1.9,1298.0,31.7,21.5,0.9902,False,False,False,14,4,5,False,2,False,False
2004-05-21 15:00:00,2.0,1308.0,32.8,19.5,0.9515,False,False,False,15,4,5,False,2,False,False
2004-05-21 16:00:00,2.3,1276.0,32.5,18.6,0.8948,False,False,False,16,4,5,False,2,False,False
2004-05-21 17:00:00,2.7,1234.0,30.2,22.6,0.9524,False,False,False,17,4,5,False,2,False,False
2004-05-21 18:00:00,3.6,1419.0,27.6,25.7,0.9382,False,False,False,18,4,5,False,2,False,False
2004-05-21 19:00:00,3.8,1325.0,25.9,24.9,0.8195,False,False,False,19,4,5,False,2,False,False
2004-05-21 20:00:00,3.5,1346.0,23.9,29.4,0.8589,False,False,False,20,4,5,False,2,False,False
2004-05-21 21:00:00,2.5,1241.0,22.3,32.1,0.8515,False,False,False,21,4,5,False,2,False,False
2004-05-21 22:00:00,2.5,1274.0,20.5,35.9,0.8565,False,False,False,22,4,5,False,2,False,False
2004-05-21 23:00:00,3.0,1321.0,19.8,37.2,0.8509,False,False,False,23,4,5,False,2,False,False
2004-05-22 00:00:00,3.7,1424.0,19.1,41.9,0.9158,False,False,False,0,5,5,True,2,False,False
2004-05-22 01:00:00,3.3,1357.0,17.8,46.1,0.9344,False,False,False,1,5,5,True,2,False,False
2004-05-22 02:00:00,1.5,1123.0,17.6,47.6,0.9465,False,False,False,2,5,5,True,2,False,False
2004-05-22 03:00:00,0.7,1003.0,17.9,46.3,0.9394,False,False,False,3,5,5,True,2,False,False
2004-05-22 04:00:00,0.6,951.0,16.9,49.8,0.9544,False,False,False,4,5,5,True,2,False,False
2004-05-22 05:00:00,0.5,941.0,15.8,53.8,0.9615,False,False,False,5,5,5,True,2,False,False
2004-05-22 06:00:00,0.5,986.0,16.5,53.5,0.9928,False,False,False,6,5,5,True,2,False,False
2004-05-22 07:00:00,1.2,1153.0,17.2,52.9,1.0276,False,False,False,7,5,5,True,2,False,False
2004-05-22 08:00:00,2.2,1323.0,19.3,48.3,1.0723,False,False,False,8,5,5,True,2,False,False
2004-05-22 09:00:00,2.2,1315.0,20.6,47.1,1.1287,False,False,False,9,5,5,True,2,False,False
2004-05-22 10:00:00,2.1,1303.0,23.7,40.0,1.153,False,False,False,10,5,5,True,2,False,False
2004-05-22 11:00:00,1.8,1238.0,25.6,32.5,1.053,False,False,False,11,5,5,True,2,False,False
2004-05-22 12:00:00,2.2,1259.0,27.2,28.1,0.9989,False,False,False,12,5,5,True,2,False,False
2004-05-22 13:00:00,2.0,1246.0,27.9,28.1,1.0394,False,False,False,13,5,5,True,2,False,False
2004-05-22 14:00:00,1.4,1154.0,28.3,27.8,1.0539,False,False,False,14,5,5,True,2,False,False
2004-05-22 15:00:00,1.8,1237.0,29.2,27.0,1.081,False,False,False,15,5,5,True,2,False,False
