DateTime,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,CO(GT)_lag_1h,CO(GT)_lag_3h,CO(GT)_lag_6h,CO(GT)_lag_12h,C6H6(GT)_lag_1h,C6H6(GT)_lag_3h,C6H6(GT)_lag_6h,C6H6(GT)_lag_12h,NOx(GT)_lag_1h,NOx(GT)_lag_3h,NOx(GT)_lag_6h,NOx(GT)_lag_12h,NO2(GT)_lag_1h,NO2(GT)_lag_3h,NO2(GT)_lag_6h,NO2(GT)_lag_12h,CO(GT)_ma_4h,CO(GT)_ma_8h,CO(GT)_ma_12h,C6H6(GT)_ma_4h,C6H6(GT)_ma_8h,C6H6(GT)_ma_12h,NOx(GT)_ma_4h,NOx(GT)_ma_8h,NOx(GT)_ma_12h,NO2(GT)_ma_4h,NO2(GT)_ma_8h,NO2(GT)_ma_12h,CO(GT)_hourly_change,CO(GT)_hourly_pct_change,C6H6(GT)_hourly_change,C6H6(GT)_hourly_pct_change,NOx(GT)_hourly_change,NOx(GT)_hourly_pct_change,NO2(GT)_hourly_change,NO2(GT)_hourly_pct_change
2004-05-02 05:00:00,0.6,815.0,2.6,628.0,33.0,1212.0,37.0,1426.0,689.0,14.7,65.2,1.0811,5,6,5,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1.1,0.9,3.7,1.8,3.3,5.5,13.3,8.3,26.0,38.0,190.0,89.0,35.0,55.0,129.0,95.0,1.05,1.9500000000000002,2.233333333333333,4.5000000000000036,7.8,9.025,32.250000000000014,85.5,104.83333333333333,43.0,73.625,86.33333333333333,-0.5000000000000001,-0.4545454545454546,-0.6999999999999997,-0.21212121212121204,7.0,0.26923076923076916,2.0,0.05714285714285716
2004-05-02 06:00:00,0.7,866.0,3.6,689.0,57.0,1138.0,45.0,1456.0,767.0,13.1,70.2,1.0554,6,6,5,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.6,1.6,2.3,2.4,2.6,6.6,8.4,11.0,33.0,32.0,105.0,114.0,37.0,45.0,99.0,104.0,1.0,1.5875,2.0916666666666663,4.025000000000004,6.3999999999999995,8.408333333333333,37.000000000000014,69.625,100.08333333333333,40.5,64.875,81.41666666666667,0.09999999999999998,0.16666666666666674,1.0,0.3846153846153846,24.0,0.7272727272727273,8.0,0.21621621621621623
2004-05-02 07:00:00,0.8,911.0,4.8,751.0,48.0,1036.0,46.0,1518.0,817.0,14.3,66.2,1.0728,7,6,5,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.7,1.1,1.8,4.0,3.6,3.3,7.9,14.7,57.0,26.0,76.0,195.0,45.0,35.0,74.0,131.0,0.8,1.225,1.8249999999999995,3.5750000000000037,5.3375,7.583333333333332,41.000000000000014,51.875,87.83333333333333,40.75,54.5,74.33333333333333,0.10000000000000009,0.14285714285714302,1.1999999999999997,0.33333333333333326,-9.0,-0.1578947368421053,1.0,0.022222222222222143
2004-05-02 08:00:00,1.2,988.0,5.9,806.0,87.0,951.0,68.0,1568.0,940.0,16.0,61.6,1.1083,8,6,5,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.8,0.6,0.9,2.8,4.8,2.6,5.5,10.8,48.0,33.0,38.0,156.0,46.0,37.0,55.0,112.0,0.825,1.0875,1.6916666666666664,4.225000000000003,5.025,7.175,56.250000000000014,49.625,82.08333333333333,49.0,50.625,70.66666666666667,0.3999999999999999,0.4999999999999998,1.1000000000000005,0.22916666666666674,39.0,0.8125,22.0,0.4782608695652173
2004-05-02 09:00:00,1.4,1046.0,6.9,851.0,94.0,920.0,77.0,1595.0,908.0,17.7,56.4,1.1342,9,6,5,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.2,0.7,1.6,2.0,5.9,3.6,6.6,9.4,87.0,57.0,32.0,109.0,68.0,45.0,45.0,100.0,1.025,1.0375,1.6416666666666664,5.300000000000003,4.8999999999999995,6.966666666666666,71.50000000000001,51.875,80.83333333333333,59.0,51.0,68.75,0.19999999999999996,0.16666666666666674,1.0,0.1694915254237288,7.0,0.08045977011494254,9.0,0.13235294117647056
2004-05-02 10:00:00,1.6,1085.0,8.5,918.0,89.0,890.0,79.0,1639.0,871.0,21.3,44.7,1.1157,10,6,5,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.4,0.8,1.1,3.6,6.9,4.8,3.3,14.8,94.0,48.0,26.0,184.0,77.0,46.0,35.0,115.0,1.25,1.125,1.4749999999999996,6.525000000000004,5.275,6.4416666666666655,79.50000000000001,58.25,72.91666666666667,67.5,54.0,65.75,0.20000000000000018,0.14285714285714302,1.5999999999999996,0.2318840579710144,-5.0,-0.05319148936170215,2.0,0.025974025974025983
2004-05-02 11:00:00,1.3,1008.0,6.1,816.0,78.0,1015.0,72.0,1531.0,689.0,23.6,36.4,1.0431,11,6,5,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.6,1.2,0.6,3.7,8.5,5.9,2.6,13.3,89.0,87.0,33.0,190.0,79.0,68.0,37.0,129.0,1.375,1.0875,1.2749999999999997,6.850000000000003,5.2125,5.841666666666665,87.00000000000001,64.0,63.583333333333336,74.0,57.375,61.0,-0.30000000000000004,-0.1875,-2.4000000000000004,-0.2823529411764706,-11.0,-0.1235955056179775,-7.0,-0.08860759493670889
2004-05-02 12:00:00,1.3,1004.0,6.2,821.0,72.0,1031.0,68.0,1510.0,629.0,24.3,34.0,1.0149,12,6,5,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.3,1.4,0.7,2.3,6.1,6.9,3.6,8.4,78.0,94.0,57.0,105.0,72.0,77.0,45.0,99.0,1.4,1.1125,1.1916666666666664,6.925000000000003,5.574999999999999,5.658333333333332,83.25000000000001,69.75,60.833333333333336,74.0,61.5,58.416666666666664,0.0,0.0,0.10000000000000053,0.016393442622950838,-6.0,-0.07692307692307687,-4.0,-0.05555555555555558
2004-05-02 13:00:00,1.1,948.0,4.8,754.0,64.0,1086.0,64.0,1436.0,602.0,24.4,32.7,0.9863,13,6,5,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.3,1.6,0.8,1.8,6.2,8.5,4.8,7.9,72.0,89.0,48.0,76.0,68.0,79.0,46.0,74.0,1.325,1.175,1.133333333333333,6.400000000000004,5.8500000000000005,5.399999999999999,75.75000000000001,73.625,59.833333333333336,70.75,64.875,57.583333333333336,-0.19999999999999996,-0.15384615384615385,-1.4000000000000004,-0.22580645161290325,-8.0,-0.11111111111111116,-4.0,-0.05882352941176472
2004-05-02 14:00:00,1.2,1026.0,6.8,847.0,70.0,1010.0,73.0,1519.0,617.0,24.6,31.7,0.9647,14,6,5,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.1,1.3,1.2,0.9,4.8,6.1,5.9,5.5,64.0,78.0,87.0,38.0,64.0,72.0,68.0,55.0,1.225,1.2375,1.158333333333333,5.975000000000003,6.25,5.508333333333332,71.00000000000001,75.25,62.5,69.25,68.375,59.083333333333336,0.09999999999999987,0.09090909090909083,2.0,0.41666666666666674,6.0,0.09375,9.0,0.140625
2004-05-02 15:00:00,1.5,1047.0,7.0,859.0,92.0,948.0,84.0,1538.0,677.0,23.9,34.3,1.002,15,6,5,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.2,1.3,1.4,1.6,6.8,6.2,6.9,6.6,70.0,72.0,94.0,32.0,73.0,68.0,77.0,45.0,1.2750000000000001,1.3250000000000002,1.1499999999999997,6.200000000000003,6.5249999999999995,5.541666666666665,74.50000000000001,80.75,67.5,72.25,73.125,62.333333333333336,0.30000000000000004,0.25,0.20000000000000018,0.02941176470588247,22.0,0.3142857142857143,11.0,0.15068493150684925
2004-05-02 16:00:00,1.1,1018.0,5.5,790.0,69.0,1047.0,67.0,1443.0,580.0,25.9,28.1,0.9258,16,6,5,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.5,1.1,1.6,1.1,7.0,4.8,8.5,3.3,92.0,64.0,89.0,26.0,84.0,64.0,79.0,35.0,1.225,1.3125,1.1499999999999997,6.025000000000003,6.475,5.724999999999999,73.75000000000001,78.5,71.08333333333333,72.0,73.0,65.0,-0.3999999999999999,-0.2666666666666666,-1.5,-0.2142857142857143,-23.0,-0.25,-17.0,-0.20238095238095233
2004-05-02 17:00:00,1.9,1160.0,9.5,957.0,131.0,884.0,106.0,1637.0,861.0,24.5,32.3,0.9815,17,6,5,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.1,1.2,1.3,0.6,5.5,6.8,6.1,2.6,69.0,70.0,78.0,33.0,67.0,73.0,72.0,37.0,1.425,1.3750000000000002,1.258333333333333,7.200000000000003,6.8,6.3,90.50000000000001,83.125,79.25,82.5,76.625,70.75,0.7999999999999998,0.7272727272727271,4.0,0.7272727272727273,62.0,0.8985507246376812,39.0,0.5820895522388059
2004-05-02 18:00:00,2.3,1269.0,11.9,1047.0,144.0,809.0,114.0,1721.0,1080.0,22.6,39.3,1.06,18,6,5,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.9,1.5,1.3,0.7,9.5,7.0,6.2,3.6,131.0,92.0,72.0,57.0,106.0,84.0,68.0,45.0,1.7,1.4625,1.3916666666666664,8.475000000000003,7.225,6.9916666666666645,109.00000000000001,90.0,86.5,92.75,81.0,76.5,0.3999999999999999,0.21052631578947367,2.4000000000000004,0.25263157894736854,13.0,0.0992366412213741,8.0,0.07547169811320753
2004-05-02 19:00:00,3.3,1394.0,13.8,1111.0,209.0,736.0,123.0,1853.0,1288.0,21.2,47.5,1.1828,19,6,5,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,2.3,1.1,1.1,0.8,11.9,5.5,4.8,4.8,144.0,69.0,64.0,48.0,114.0,67.0,64.0,46.0,2.15,1.7125,1.5999999999999996,10.175000000000004,8.1875,7.7416666666666645,138.25,106.375,99.91666666666667,102.5,87.375,82.91666666666667,1.0,0.4347826086956521,1.9000000000000004,0.1596638655462186,65.0,0.45138888888888884,9.0,0.07894736842105265
2004-05-02 20:00:00,2.6,1292.0,10.7,1003.0,170.0,789.0,108.0,1753.0,1163.0,19.9,54.9,1.2632,20,6,5,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3.3,1.9,1.2,1.2,13.8,9.5,6.8,5.9,209.0,131.0,70.0,87.0,123.0,106.0,73.0,68.0,2.525,1.875,1.7166666666666666,11.475000000000003,8.75,8.141666666666666,163.5,118.625,106.83333333333333,112.75,92.375,86.25,-0.6999999999999997,-0.21212121212121204,-3.1000000000000014,-0.2246376811594204,-39.0,-0.1866028708133971,-15.0,-0.12195121951219512
2004-05-02 21:00:00,2.2,1212.0,9.7,966.0,152.0,840.0,100.0,1691.0,1043.0,19.4,52.1,1.1642,21,6,5,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,2.6,2.3,1.5,1.4,10.7,11.9,7.0,6.9,170.0,144.0,92.0,94.0,108.0,114.0,84.0,77.0,2.6,2.0125,1.783333333333333,11.525000000000004,9.3625,8.374999999999998,168.75,129.625,111.66666666666667,111.25,96.875,88.16666666666667,-0.3999999999999999,-0.15384615384615385,-1.0,-0.09345794392523366,-18.0,-0.10588235294117643,-8.0,-0.07407407407407407
2004-05-02 22:00:00,2.3,1137.0,10.2,985.0,171.0,858.0,118.0,1607.0,1045.0,19.4,42.6,0.9485,22,6,5,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,2.2,3.3,1.1,1.6,9.7,13.8,5.5,8.5,152.0,209.0,69.0,89.0,100.0,123.0,67.0,79.0,2.6,2.15,1.8416666666666666,11.100000000000003,9.7875,8.516666666666666,175.5,142.25,118.5,112.25,102.5,91.41666666666667,0.09999999999999964,0.04545454545454519,0.5,0.05154639175257736,19.0,0.125,18.0,0.17999999999999994
2004-05-02 23:00:00,2.0,1080.0,8.3,910.0,153.0,923.0,121.0,1548.0,929.0,19.1,44.1,0.966,23,6,5,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,2.3,2.6,1.9,1.3,10.2,10.7,9.5,6.1,171.0,170.0,131.0,78.0,118.0,108.0,106.0,72.0,2.275,2.2125,1.8999999999999997,9.725000000000003,9.95,8.7,161.5,149.875,124.75,111.75,107.125,95.5,-0.2999999999999998,-0.13043478260869557,-1.8999999999999986,-0.18627450980392146,-18.0,-0.10526315789473684,3.0,0.025423728813559254
2004-05-03 00:00:00,1.6,1031.0,7.1,861.0,97.0,903.0,94.0,1534.0,825.0,18.0,49.3,1.0086,0,0,5,0,0.0,1.0,0.0,1.0,2.0,2.2,2.3,1.3,8.3,9.7,11.9,6.2,153.0,152.0,144.0,72.0,121.0,100.0,114.0,68.0,2.0250000000000004,2.2750000000000004,1.9249999999999996,8.825000000000003,10.149999999999999,8.774999999999999,143.25,153.375,126.83333333333333,108.25,110.5,97.66666666666667,-0.3999999999999999,-0.19999999999999996,-1.200000000000001,-0.14457831325301218,-56.0,-0.36601307189542487,-27.0,-0.22314049586776863
2004-05-03 01:00:00,0.8,917.0,3.0,654.0,37.0,1169.0,52.0,1414.0,545.0,17.6,54.6,1.0918,1,0,5,0,0.25881904510252074,0.9659258262890683,0.0,1.0,1.6,2.3,3.3,1.1,7.1,10.2,13.8,4.8,97.0,171.0,209.0,64.0,94.0,118.0,123.0,64.0,1.6749999999999998,2.1374999999999997,1.8999999999999997,7.150000000000003,9.337499999999999,8.624999999999998,114.50000000000001,141.625,124.58333333333333,96.25,103.75,96.66666666666667,-0.8,-0.5,-4.1,-0.5774647887323943,-60.0,-0.6185567010309279,-42.0,-0.44680851063829785
2004-05-03 02:00:00,0.6,888.0,2.2,598.0,26.0,1228.0,39.0,1397.0,500.0,16.4,62.1,1.1493,2,0,5,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8,2.0,2.6,1.2,3.0,8.3,10.7,6.8,37.0,153.0,170.0,70.0,52.0,121.0,108.0,73.0,1.2500000000000002,1.925,1.8499999999999996,5.150000000000003,8.125,8.241666666666665,78.25000000000001,126.875,120.91666666666667,76.5,94.375,93.83333333333333,-0.20000000000000007,-0.2500000000000001,-0.7999999999999998,-0.2666666666666666,-11.0,-0.29729729729729726,-13.0,-0.25
2004-05-03 03:00:00,0.4,872.0,1.7,564.0,25.5,1284.0,36.0,1385.0,494.0,15.6,65.3,1.1484,3,0,5,0,0.7071067811865475,0.7071067811865476,0.0,1.0,0.6,1.6,2.2,1.5,2.2,7.1,9.7,7.0,26.0,97.0,152.0,92.0,39.0,94.0,100.0,84.0,0.8500000000000001,1.5625000000000002,1.7583333333333329,3.5000000000000036,6.6125,7.799999999999998,46.375000000000014,103.9375,115.375,55.25,83.5,89.83333333333333,-0.19999999999999996,-0.33333333333333326,-0.5000000000000002,-0.2272727272727274,-0.5,-0.019230769230769273,-3.0,-0.07692307692307687
2004-05-03 04:00:00,0.55,876.0,1.5,547.0,25.0,1256.0,33.0,1351.0,505.0,16.0,61.4,1.1043,4,0,5,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.4,0.8,2.3,1.1,1.7,3.0,10.2,5.5,25.5,37.0,171.0,69.0,36.0,52.0,118.0,67.0,0.5875,1.30625,1.7124999999999997,2.1000000000000036,5.4625,7.466666666666665,28.375000000000014,85.8125,111.70833333333333,40.0,74.125,87.0,0.15000000000000002,0.375,-0.19999999999999996,-0.11764705882352944,-0.5,-0.019607843137254943,-3.0,-0.08333333333333337
2004-05-03 05:00:00,0.7,964.0,3.7,697.0,61.0,1067.0,57.0,1516.0,717.0,15.8,64.3,1.1416,5,0,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.55,0.6,2.0,1.9,1.5,2.2,8.3,9.5,25.0,26.0,153.0,131.0,33.0,39.0,121.0,106.0,0.5625,1.1187500000000001,1.6124999999999996,2.275000000000004,4.7124999999999995,6.983333333333333,34.375000000000014,74.4375,105.875,41.25,68.75,82.91666666666667,0.1499999999999999,0.2727272727272725,2.2,1.4666666666666668,36.0,1.44,24.0,0.7272727272727273
2004-05-03 06:00:00,1.3,1147.0,8.2,906.0,152.0,815.0,80.0,1687.0,1126.0,16.0,65.8,1.1844,6,0,5,0,1.0,6.123233995736766e-17,0.0,1.0,0.7,0.4,1.6,2.3,3.7,1.7,7.1,11.9,61.0,25.5,97.0,144.0,57.0,36.0,94.0,114.0,0.7375,0.9937499999999999,1.5291666666666666,3.775000000000004,4.4625,6.675,65.87500000000001,72.0625,106.54166666666667,51.5,64.0,80.08333333333333,0.6000000000000001,0.8571428571428574,4.499999999999999,1.2162162162162158,91.0,1.4918032786885247,23.0,0.4035087719298245
2004-05-03 07:00:00,3.4,1493.0,21.1,1328.0,283.0,577.0,101.0,2193.0,1597.0,16.8,62.5,1.1869,7,0,5,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.3,0.55,0.8,3.3,8.2,1.5,3.0,13.8,152.0,25.0,37.0,209.0,80.0,33.0,52.0,123.0,1.4874999999999998,1.16875,1.5374999999999996,8.625000000000004,6.0625,7.283333333333332,130.25,88.3125,112.70833333333333,67.75,61.5,78.25,2.0999999999999996,1.6153846153846154,12.900000000000002,1.5731707317073176,131.0,0.861842105263158,21.0,0.26249999999999996
2004-05-03 08:00:00,4.7,1597.0,26.5,1466.0,320.0,518.0,109.0,2400.0,1687.0,16.9,66.1,1.2613,8,0,5,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.4,0.7,0.6,2.6,21.1,3.7,2.2,10.7,283.0,61.0,26.0,170.0,101.0,57.0,39.0,108.0,2.5250000000000004,1.55625,1.7124999999999997,14.875000000000004,8.4875,8.6,204.0,116.1875,125.20833333333333,86.75,63.375,78.33333333333333,1.3000000000000003,0.3823529411764708,5.399999999999999,0.2559241706161137,37.0,0.1307420494699647,8.0,0.07920792079207928
2004-05-03 09:00:00,3.4,1483.0,17.4,1222.0,318.0,597.0,109.0,2054.0,1529.0,17.4,68.9,1.3557,9,0,5,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,4.7,1.3,0.4,2.2,26.5,8.2,1.7,9.7,320.0,152.0,25.5,152.0,109.0,80.0,36.0,100.0,3.2,1.8812499999999999,1.8124999999999998,18.300000000000004,10.287500000000001,9.241666666666665,268.25,151.3125,139.04166666666666,99.75,70.5,79.08333333333333,-1.3000000000000003,-0.27659574468085113,-9.100000000000001,-0.3433962264150944,-2.0,-0.006249999999999978,0.0,0.0
2004-05-03 10:00:00,2.5,1222.0,12.9,1080.0,201.0,742.0,111.0,1755.0,1366.0,21.4,45.0,1.1291,10,0,5,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,3.4,3.4,0.55,2.3,17.4,21.1,1.5,10.2,318.0,283.0,25.0,171.0,109.0,101.0,33.0,118.0,3.5,2.11875,1.8291666666666664,19.475,11.625,9.466666666666665,280.5,173.1875,141.54166666666666,107.5,79.5,78.5,-0.8999999999999999,-0.2647058823529411,-4.499999999999998,-0.2586206896551724,-117.0,-0.3679245283018868,2.0,0.0183486238532109
2004-05-03 11:00:00,2.0,1060.0,10.9,1010.0,135.0,858.0,102.0,1623.0,1074.0,23.9,30.7,0.9002,11,0,5,0,0.258819045102521,-0.9659258262890682,0.0,1.0,2.5,4.7,0.7,2.0,12.9,26.5,3.7,8.3,201.0,320.0,61.0,153.0,111.0,109.0,57.0,121.0,3.15,2.31875,1.8291666666666664,16.925000000000004,12.775,9.683333333333332,243.5,186.875,140.04166666666666,107.75,87.75,76.91666666666667,-0.5,-0.19999999999999996,-2.0,-0.15503875968992242,-66.0,-0.32835820895522383,-9.0,-0.08108108108108103
2004-05-03 12:00:00,1.9,1048.0,11.0,1013.0,127.0,886.0,96.0,1584.0,940.0,26.8,25.2,0.8721,12,0,5,0,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,3.4,1.3,1.6,10.9,17.4,8.2,7.1,135.0,318.0,152.0,97.0,102.0,109.0,80.0,94.0,2.45,2.4875,1.8541666666666663,13.050000000000004,13.9625,10.008333333333333,195.25,199.625,142.54166666666666,104.5,95.625,77.08333333333333,-0.10000000000000009,-0.050000000000000044,0.09999999999999964,0.00917431192660545,-8.0,-0.059259259259259234,-6.0,-0.05882352941176472
2004-05-03 13:00:00,1.7,1051.0,10.8,1008.0,102.0,911.0,90.0,1561.0,921.0,28.4,23.6,0.8983,13,0,5,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.9,2.5,3.4,0.8,11.0,12.9,21.1,3.0,127.0,201.0,283.0,37.0,96.0,111.0,101.0,52.0,2.025,2.6125000000000003,1.9291666666666663,11.400000000000006,14.85,10.658333333333333,141.25,204.75,147.95833333333334,99.75,99.75,80.25,-0.19999999999999996,-0.10526315789473684,-0.1999999999999993,-0.018181818181818077,-25.0,-0.19685039370078738,-6.0,-0.0625
2004-05-03 14:00:00,1.4,998.0,10.0,977.0,74.0,947.0,69.0,1496.0,695.0,30.3,20.1,0.8539,14,0,5,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1.7,2.0,4.7,0.6,10.8,10.9,26.5,2.2,102.0,135.0,320.0,26.0,90.0,102.0,109.0,39.0,1.7499999999999998,2.625,1.995833333333333,10.675000000000004,15.075,11.308333333333332,109.50000000000001,195.0,151.95833333333334,89.25,98.375,82.75,-0.30000000000000004,-0.17647058823529416,-0.8000000000000007,-0.07407407407407418,-28.0,-0.27450980392156865,-21.0,-0.23333333333333328
2004-05-03 15:00:00,1.5,1058.0,11.2,1023.0,81.0,896.0,74.0,1580.0,795.0,30.9,19.7,0.8649,15,0,5,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.4,1.9,3.4,0.4,10.0,11.0,17.4,1.7,74.0,127.0,318.0,25.5,69.0,96.0,109.0,36.0,1.625,2.3875,2.0874999999999995,10.750000000000004,13.8375,12.1,96.00000000000001,169.75,156.58333333333334,82.25,95.0,85.91666666666667,0.10000000000000009,0.0714285714285714,1.1999999999999993,0.11999999999999988,7.0,0.09459459459459452,5.0,0.07246376811594213
2004-05-03 16:00:00,2.4,1203.0,16.8,1204.0,129.0,790.0,102.0,1744.0,1079.0,30.2,20.5,0.8672,16,0,5,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.5,1.7,2.5,0.55,11.2,10.8,12.9,1.5,81.0,102.0,201.0,25.0,74.0,90.0,111.0,33.0,1.75,2.0999999999999996,2.2416666666666667,12.200000000000005,12.625,13.375,96.50000000000001,145.875,165.25,83.75,94.125,91.66666666666667,0.8999999999999999,0.5999999999999999,5.600000000000001,0.5000000000000002,48.0,0.5925925925925926,28.0,0.3783783783783783
2004-05-03 17:00:00,3.9,1491.0,23.6,1392.0,190.0,630.0,128.0,2149.0,1473.0,26.4,34.6,1.1724,17,0,5,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,2.4,1.4,2.0,0.7,16.8,10.0,10.9,3.7,129.0,74.0,135.0,61.0,102.0,69.0,102.0,57.0,2.3,2.1625,2.508333333333333,15.400000000000004,13.399999999999999,15.033333333333331,118.50000000000001,129.875,176.0,93.25,96.5,97.58333333333333,1.5,0.625,6.800000000000001,0.4047619047619049,61.0,0.4728682170542635,26.0,0.2549019607843137
2004-05-03 18:00:00,4.2,1467.0,23.3,1385.0,192.0,623.0,130.0,2084.0,1493.0,24.9,39.4,1.2268,18,0,5,0,-1.0,-1.8369701987210297e-16,0.0,1.0,3.9,1.5,1.9,1.3,23.6,11.2,11.0,8.2,190.0,81.0,127.0,152.0,128.0,74.0,96.0,80.0,3.0,2.375,2.75,18.725000000000005,14.700000000000001,16.291666666666668,148.0,128.75,179.33333333333334,108.5,98.875,101.75,0.30000000000000027,0.0769230769230771,-0.3000000000000007,-0.012711864406779738,2.0,0.010526315789473717,2.0,0.015625
2004-05-03 19:00:00,3.7,1407.0,19.4,1279.0,163.0,660.0,120.0,2009.0,1308.0,23.5,43.7,1.2484,19,0,5,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,4.2,2.4,1.7,3.4,23.3,16.8,10.8,21.1,192.0,129.0,102.0,283.0,130.0,102.0,90.0,101.0,3.5500000000000003,2.5875,2.775,20.775000000000006,15.7625,16.15,168.5,132.25,169.33333333333334,120.0,101.125,103.33333333333333,-0.5,-0.11904761904761907,-3.900000000000002,-0.1673819742489271,-29.0,-0.15104166666666663,-10.0,-0.07692307692307687
2004-05-03 20:00:00,3.2,1324.0,13.1,1086.0,149.0,692.0,113.0,1903.0,1189.0,19.3,63.1,1.4028,20,0,5,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,3.7,3.9,1.4,4.7,19.4,23.6,10.0,26.5,163.0,190.0,74.0,320.0,120.0,128.0,69.0,109.0,3.75,2.75,2.65,19.850000000000005,16.025,15.033333333333333,173.5,135.0,155.08333333333334,122.75,103.25,103.66666666666667,-0.5,-0.1351351351351351,-6.299999999999999,-0.32474226804123707,-14.0,-0.08588957055214719,-7.0,-0.05833333333333335
2004-05-03 21:00:00,2.0,1214.0,9.8,970.0,119.0,777.0,100.0,1771.0,1076.0,18.7,64.6,1.3836,21,0,5,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,3.2,4.2,1.5,3.4,13.1,23.3,11.2,17.4,149.0,192.0,81.0,318.0,113.0,130.0,74.0,109.0,3.2750000000000004,2.7874999999999996,2.533333333333333,16.400000000000002,15.9,14.399999999999999,155.75,137.125,138.5,115.75,104.5,102.91666666666667,-1.2000000000000002,-0.375,-3.299999999999999,-0.25190839694656486,-30.0,-0.20134228187919467,-13.0,-0.11504424778761058
2004-05-03 22:00:00,1.1,1016.0,5.3,780.0,61.0,967.0,70.0,1566.0,806.0,19.5,57.1,1.2806,22,0,5,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,2.0,3.7,2.4,2.5,9.8,19.4,16.8,12.9,119.0,163.0,129.0,201.0,100.0,120.0,102.0,111.0,2.5000000000000004,2.75,2.4166666666666665,11.900000000000004,15.3125,13.766666666666666,123.00000000000001,135.5,126.83333333333333,100.75,104.625,99.5,-0.8999999999999999,-0.44999999999999996,-4.500000000000001,-0.4591836734693878,-58.0,-0.4873949579831933,-30.0,-0.30000000000000004
2004-05-03 23:00:00,1.5,1135.0,6.7,842.0,84.0,872.0,83.0,1653.0,973.0,18.9,62.5,1.3521,23,0,5,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.1,3.2,3.9,2.0,5.3,13.1,23.6,10.9,61.0,149.0,190.0,135.0,70.0,113.0,128.0,102.0,1.9500000000000002,2.75,2.375,8.725000000000005,14.75,13.416666666666664,103.25000000000001,135.875,122.58333333333333,91.5,105.75,97.91666666666667,0.3999999999999999,0.36363636363636354,1.4000000000000004,0.2641509433962266,23.0,0.3770491803278688,13.0,0.18571428571428572
2004-05-04 00:00:00,1.3,1065.0,5.5,789.0,79.0,936.0,81.0,1620.0,929.0,18.4,65.8,1.3802,0,1,5,0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.5,2.0,4.2,1.9,6.7,9.8,23.3,11.0,84.0,119.0,192.0,127.0,83.0,100.0,130.0,96.0,1.4750000000000003,2.6125000000000003,2.3249999999999997,6.825000000000005,13.3375,12.95833333333333,85.75000000000001,129.625,118.58333333333333,83.5,103.125,96.66666666666667,-0.19999999999999996,-0.1333333333333333,-1.2000000000000002,-0.17910447761194037,-5.0,-0.059523809523809534,-2.0,-0.02409638554216864
