DateTime,CO(GT)_mean,CO(GT)_max,CO(GT)_std,C6H6(GT)_mean,C6H6(GT)_max,C6H6(GT)_std,NOx(GT)_mean,NOx(GT)_max,NOx(GT)_std,NO2(GT)_mean,NO2(GT)_max,NO2(GT)_std,PT08.S1(CO)_mean,PT08.S1(CO)_max,PT08.S1(CO)_std,PT08.S2(NMHC)_mean,PT08.S2(NMHC)_max,PT08.S2(NMHC)_std,PT08.S3(NOx)_mean,PT08.S3(NOx)_max,PT08.S3(NOx)_std,PT08.S4(NO2)_mean,PT08.S4(NO2)_max,PT08.S4(NO2)_std,PT08.S5(O3)_mean,PT08.S5(O3)_max,PT08.S5(O3)_std,T_mean,T_max,T_std,RH_mean,RH_max,RH_std,AH_mean,AH_max,AH_std,day_of_week,month,is_weekend,CO(GT)_mean_lag_1d,CO(GT)_mean_lag_2d,CO(GT)_mean_lag_7d,C6H6(GT)_mean_lag_1d,C6H6(GT)_mean_lag_2d,C6H6(GT)_mean_lag_7d,NOx(GT)_mean_lag_1d,NOx(GT)_mean_lag_2d,NOx(GT)_mean_lag_7d,NO2(GT)_mean_lag_1d,NO2(GT)_mean_lag_2d,NO2(GT)_mean_lag_7d
2004-05-26,2.3407148189622995,4.0,1.051945547448019,23.435000000000002,40.2,10.948988835583823,150.85793439716312,188.0,31.673826742402362,124.35097517730496,137.4,12.512166810524686,1177.3166666666666,1313.8,120.75878820001567,1358.125,1776.0,285.7920397349189,1000.6583333333333,1276.0,141.68607104958696,1540.0166666666667,1720.0,125.93981731184554,1293.2250000000001,1608.0,250.63532706686223,25.944166666666664,32.3,3.9216943062768235,23.754166666666666,35.7,6.762505413572623,0.7307558333333333,0.844,0.0685598804899916,2,5,0,1.6085139318885449,1.05,2.279166666666667,13.51764705882353,5.945833333333333,12.958333333333334,114.52941176470588,88.35416666666667,131.58333333333334,91.48823529411764,74.08333333333333,110.9375
2004-05-27,1.3510638297872342,1.3510638297872342,0.0,12.804166666666667,34.4,8.218033149153129,117.29787234042551,117.29787234042551,0.0,112.38297872340424,112.38297872340424,0.0,1087.7083333333333,1485.0,180.36375784765497,1040.7916666666667,1650.0,273.6351075820668,1022.75,1442.0,204.61528057180445,1615.7916666666667,2337.0,281.41165563554085,1027.9166666666667,1789.0,306.2739490783667,22.854166666666668,31.3,4.93073582714603,32.06666666666667,48.6,9.838286642397192,0.8372958333333332,0.9088,0.045355201793290986,3,5,0,2.3407148189622995,1.6085139318885449,2.3375,23.435000000000002,13.51764705882353,13.279166666666667,150.85793439716312,114.52941176470588,137.45833333333334,124.35097517730496,91.48823529411764,110.52083333333333
2004-05-28,1.5575354609929077,2.2,0.3138326747960835,10.704166666666666,22.6,5.026233715449258,123.81826241134752,147.0,11.56466734751194,111.67109929078013,119.0,5.221410940804493,1037.0416666666667,1245.0,130.18431053757945,984.8333333333334,1367.0,185.87552325394418,984.375,1305.0,147.12633213906904,1622.2083333333333,2008.0,190.88124675388843,919.0,1330.0,185.93056207370392,21.34166666666667,29.6,4.790472125835386,41.141666666666666,54.8,10.878455639540446,0.99045,1.2148,0.10977282470392326,4,5,0,1.3510638297872342,2.3407148189622995,2.183333333333333,12.804166666666667,23.435000000000002,12.6625,117.29787234042551,150.85793439716312,139.95833333333334,112.38297872340424,124.35097517730496,105.97916666666667
2004-05-29,0.7916666666666666,2.7,0.5626241140582289,5.495833333333334,13.7,2.552999798475216,79.89583333333333,142.0,28.743233293158372,78.4375,119.0,21.59574862549692,880.9583333333334,1065.0,73.43170690995916,776.7083333333334,1106.0,117.76892598447276,1242.7916666666667,1588.0,155.20168622085626,1407.4583333333333,1707.0,100.1863390699146,615.75,929.0,132.45450408413416,20.270833333333332,23.8,2.0243043177878417,39.0625,51.9,7.6844174625751815,0.9044208333333333,1.0504,0.08124998450390043,5,5,1,1.5575354609929077,1.3510638297872342,1.95,10.704166666666666,12.804166666666667,11.120833333333332,123.81826241134752,117.29787234042551,112.72916666666667,111.67109929078013,112.38297872340424,91.14583333333333
2004-05-30,0.6565217391304348,2.7,0.6465475353096785,5.860869565217392,13.8,3.004199958608672,68.43478260869566,148.0,33.26590677194421,75.6304347826087,128.0,27.10342874623747,878.6086956521739,1035.0,85.47766275489482,791.4782608695652,1110.0,136.09250515908036,1205.0434782608695,1502.0,172.1279857497347,1389.5217391304348,1652.0,122.26717003989758,665.0,1044.0,173.09193563484746,23.35217391304348,31.7,5.013061989825581,31.991304347826084,47.7,10.987923662055634,0.8503608695652174,0.9385,0.06406559663295704,6,5,1,0.7916666666666666,1.5575354609929077,1.2916666666666667,5.495833333333334,10.704166666666666,6.433333333333334,79.89583333333333,123.81826241134752,74.79166666666667,78.4375,111.67109929078013,68.39583333333333
2004-05-31,1.3333333333333333,3.6,1.0043672750485282,11.020833333333334,25.0,6.847721243733863,111.35416666666667,248.0,72.99590208370941,90.04166666666667,161.0,44.77623512404832,1007.0,1252.0,156.2453477568282,977.125,1429.0,264.4551926377009,974.4583333333334,1451.0,223.23510304583397,1663.3333333333333,2120.0,248.44589414768063,868.25,1390.0,272.84702673842713,22.791666666666668,30.9,5.076109145592815,42.87083333333334,81.6,16.17489948000932,1.1112875,1.6296,0.1987731202029523,0,5,0,0.6565217391304348,0.7916666666666666,1.05,5.860869565217392,5.495833333333334,5.945833333333333,68.43478260869566,79.89583333333333,88.35416666666667,75.6304347826087,78.4375,74.08333333333333
2004-06-01,1.854782608695652,4.8,1.2831667841895809,12.856521739130434,27.9,7.002066324044932,152.08695652173913,248.0,75.16038187737318,75.91304347826087,109.0,26.15324253054791,1150.9130434782608,1501.0,198.62960345222697,1043.304347826087,1501.0,266.8198975104928,873.304347826087,1527.0,248.25984092599595,1900.9130434782608,2486.0,270.3647221882926,1093.0869565217392,1517.0,324.8617766266808,20.491304347826087,25.7,2.7619020197679744,65.45217391304348,81.3,11.74079405573953,1.5334173913043478,1.6688,0.06558909036344047,1,6,0,1.3333333333333333,0.6565217391304348,1.6085139318885449,11.020833333333334,5.860869565217392,13.51764705882353,111.35416666666667,68.43478260869566,114.52941176470588,90.04166666666667,75.6304347826087,91.48823529411764
2004-06-02,0.9521484375,0.978125,0.05275368255645912,7.2625,14.8,2.9496960049705345,68.89583333333333,145.0,33.79091052425151,48.520833333333336,95.0,18.96649171489062,977.4583333333334,1223.0,103.42944630190593,856.7083333333334,1142.0,129.6357704147065,1009.0833333333334,1280.0,134.3573808806254,1697.9583333333333,1965.0,115.45203376922075,823.1666666666666,1084.0,136.8889320220774,23.895833333333332,31.8,4.43714353538661,52.68333333333334,70.7,14.003746910603322,1.4779875,1.5799,0.06515849781077321,2,6,0,1.854782608695652,1.3333333333333333,2.3407148189622995,12.856521739130434,11.020833333333334,23.435000000000002,152.08695652173913,111.35416666666667,150.85793439716312,75.91304347826087,90.04166666666667,124.35097517730496
2004-06-03,0.978125,0.978125,0.0,10.966666666666667,20.8,5.745748270539338,136.0625,248.0,62.54393262702711,77.375,108.0,23.05157261446603,991.7083333333334,1234.0,132.11835246464065,986.75,1318.0,221.95832942243914,958.5,1517.0,198.8129993125504,1729.25,2180.0,206.90729913365217,992.6666666666666,2202.0,406.0705300342773,23.308333333333334,29.1,4.081657449643696,45.949999999999996,79.0,17.771472009693078,1.2181916666666666,1.704,0.21903041860746705,3,6,0,0.9521484375,1.854782608695652,1.3510638297872342,7.2625,12.856521739130434,12.804166666666667,68.89583333333333,152.08695652173913,117.29787234042551,48.520833333333336,75.91304347826087,112.38297872340424
2004-06-04,2.1582589285714286,3.6,0.9450139175739596,9.27142857142857,17.5,4.5866265225264256,137.07369614512473,145.85714285714286,27.74507566444825,86.63945578231292,88.71428571428571,6.553954881365725,960.5238095238095,1120.0,107.6515764155914,930.1904761904761,1226.0,185.6484901763596,1011.4285714285714,1570.0,177.96532567569773,1629.3333333333333,1938.0,156.55041786380949,819.047619047619,1088.0,173.46223686741624,23.64761904761905,28.3,3.063432559665552,38.93333333333334,54.0,9.842069565560552,1.0894761904761905,1.2342,0.08274531953386788,4,6,0,0.978125,0.9521484375,1.5575354609929077,10.966666666666667,7.2625,10.704166666666666,136.0625,68.89583333333333,123.81826241134752,77.375,48.520833333333336,111.67109929078013
2004-06-05,1.45,2.7,0.532426765733622,8.012500000000001,16.1,2.942981703026342,85.5515873015873,187.0,46.16941563086634,74.88095238095238,111.0,19.599841852696034,962.625,1157.0,91.39251824577515,891.2916666666666,1183.0,116.03278366073086,975.1666666666666,1135.0,107.20507234376498,1660.5,1970.0,130.58064308244954,852.5416666666666,1079.0,162.76522947956735,23.8875,30.7,3.9675107188699332,45.07083333333333,59.4,10.946330700152513,1.2747666666666666,1.6315,0.11970988723346658,5,6,1,2.1582589285714286,0.978125,0.7916666666666666,9.27142857142857,10.966666666666667,5.495833333333334,137.07369614512473,136.0625,79.89583333333333,86.63945578231292,77.375,78.4375
2004-06-06,1.0,1.7,0.35995168757946444,4.920833333333333,8.4,1.8715209268694124,64.875,131.0,34.65521166653255,62.791666666666664,98.0,19.096958935383153,849.9166666666666,968.0,62.435299844452295,751.9583333333334,914.0,95.85563382624876,1139.0416666666667,1471.0,168.47202816895845,1516.4583333333333,1739.0,117.8477201515903,629.25,862.0,121.33469699822956,21.90416666666667,27.0,3.3551361232887547,48.729166666666664,81.8,18.627503722386855,1.1993208333333334,1.5816,0.21842359121504096,6,6,1,1.45,2.1582589285714286,0.6565217391304348,8.012500000000001,9.27142857142857,5.860869565217392,85.5515873015873,137.07369614512473,68.43478260869566,74.88095238095238,86.63945578231292,75.6304347826087
2004-06-07,2.15,4.8,1.1699126686098893,12.479166666666666,28.9,7.087403349032991,154.625,290.0,83.87351372362926,99.20833333333333,142.0,33.310109663540615,973.8333333333334,1243.0,141.43601000995554,1031.8333333333333,1524.0,260.6746542384181,919.9583333333334,1281.0,196.22889898560163,1756.3333333333333,2281.0,241.9650831200142,957.25,1470.0,244.95079363894254,25.558333333333334,35.9,6.499425838632523,37.7125,57.9,13.916656035750522,1.1236166666666667,1.2898,0.07551574363158906,0,6,0,1.0,1.45,1.3333333333333333,4.920833333333333,8.012500000000001,11.020833333333334,64.875,85.5515873015873,111.35416666666667,62.791666666666664,74.88095238095238,90.04166666666667
2004-06-08,2.4583333333333335,5.8,1.5217028981193823,14.458333333333334,36.1,8.95748007395843,166.04166666666666,441.0,113.53460654821497,112.41666666666667,183.0,49.169552850684255,1069.5833333333333,1377.0,190.71123554295082,1086.5,1688.0,310.32563542189035,870.5416666666666,1449.0,252.1779873796295,1861.4166666666667,2746.0,325.11762642848623,1095.6666666666667,1708.0,358.8286095261814,27.316666666666666,37.8,6.7175737510986275,38.35,62.3,14.831488242191371,1.255925,1.313,0.06016846097127774,1,6,0,2.15,1.0,1.854782608695652,12.479166666666666,4.920833333333333,12.856521739130434,154.625,64.875,152.08695652173913,99.20833333333333,62.791666666666664,75.91304347826087
2004-06-09,2.360869565217391,6.4,1.43455382054199,14.360869565217392,36.9,8.046328306096276,153.6304347826087,357.0,92.42690200065528,119.82608695652173,206.0,48.831484044539295,1107.6521739130435,1496.0,183.30218683803187,1097.6521739130435,1705.0,259.4311274335115,812.8695652173913,1113.0,162.4828114959258,1854.4782608695652,2691.0,281.6995287641228,1158.8695652173913,2147.0,356.4202453626166,29.099999999999998,40.6,7.4987271647199645,36.38695652173913,56.0,14.296449156976838,1.3072043478260869,1.4478,0.09136556680948775,2,6,0,2.4583333333333335,2.15,0.9521484375,14.458333333333334,12.479166666666666,7.2625,166.04166666666666,154.625,68.89583333333333,112.41666666666667,99.20833333333333,48.520833333333336
2004-06-10,2.58125,5.1,1.4088858147949517,14.825000000000001,30.4,7.631356936721816,169.72916666666666,363.0,101.22628323052598,122.45833333333333,211.0,48.13114255924091,1121.4166666666667,1373.0,176.2500488230994,1114.5,1561.0,251.98585191477991,794.3333333333334,1138.0,164.13956592317797,1880.375,2525.0,269.5330604066483,1128.0416666666667,1640.0,321.6356944238873,29.025000000000002,40.4,7.23182880232151,36.65833333333333,59.4,14.394924125528075,1.32895,1.502,0.09856526418748052,3,6,0,2.360869565217391,2.4583333333333335,0.978125,14.360869565217392,14.458333333333334,10.966666666666667,153.6304347826087,166.04166666666666,136.0625,119.82608695652173,112.41666666666667,77.375
2004-06-11,2.220833333333333,4.8,1.2642162606228367,13.041666666666666,28.9,6.893028404098604,158.9375,333.0,91.85223394362698,112.66666666666667,158.0,31.428932176861785,1035.25,1355.0,151.71404738491765,1056.25,1526.0,243.25425059961975,851.125,1176.0,154.7500965793054,1732.3333333333333,2397.0,246.99650880593202,1048.9583333333333,1658.0,265.71911930141357,28.425,37.4,6.2075865225369675,29.583333333333332,51.4,12.788468537562727,1.0332833333333333,1.2065,0.16093331502227248,4,6,0,2.58125,2.360869565217391,2.1582589285714286,14.825000000000001,14.360869565217392,9.27142857142857,169.72916666666666,153.6304347826087,137.07369614512473,122.45833333333333,119.82608695652173,86.63945578231292
2004-06-12,1.3166666666666667,2.6,0.5753385896614472,8.295833333333333,14.1,3.126253371837851,85.14583333333333,171.0,39.072808060211706,78.29166666666667,113.0,18.748864699928685,1023.2916666666666,1245.0,116.82260024300187,901.5416666666666,1119.0,128.1656466102149,894.2916666666666,1109.0,103.64130415783195,1616.6666666666667,1870.0,150.589181049886,868.125,1200.0,184.51070724203655,27.325,37.0,5.814991868849226,33.55416666666667,46.6,9.003718032335147,1.1616166666666665,1.4135,0.16916080506729236,5,6,1,2.220833333333333,2.58125,1.45,13.041666666666666,14.825000000000001,8.012500000000001,158.9375,169.72916666666666,85.5515873015873,112.66666666666667,122.45833333333333,74.88095238095238
2004-06-13,0.7291666666666666,2.0,0.33812676638344913,2.9749999999999996,9.2,1.664788797154292,49.020833333333336,126.0,23.44581132826458,54.5625,89.0,15.388669250599543,846.5833333333334,1086.0,67.67307387385497,641.7083333333334,946.0,91.28001789365878,1263.25,1534.0,168.1379480225014,1395.2916666666667,1729.0,113.15263994947824,498.2083333333333,945.0,124.39802150204476,22.304166666666664,26.2,1.9364869955819408,42.84166666666667,51.0,5.204004868047938,1.1435,1.4599,0.19191693175864438,6,6,1,1.3166666666666667,2.220833333333333,1.0,8.295833333333333,13.041666666666666,4.920833333333333,85.14583333333333,158.9375,64.875,78.29166666666667,112.66666666666667,62.791666666666664
2004-06-14,1.175,2.7,0.6144987352730468,4.966666666666667,12.2,3.049970301589789,77.5625,157.0,45.9019068704975,65.29166666666667,103.0,26.049249620614827,878.875,1072.0,97.02053234059359,736.2083333333334,1057.0,170.54005755799443,1185.25,1941.0,341.30800191896026,1494.0833333333333,1820.0,157.3088672330486,600.1666666666666,885.0,167.5562635334035,22.183333333333334,25.6,2.215099696778153,43.89166666666667,52.7,4.221159604397482,1.1538916666666668,1.2534,0.06353641144816202,0,6,0,0.7291666666666666,1.3166666666666667,2.15,2.9749999999999996,8.295833333333333,12.479166666666666,49.020833333333336,85.14583333333333,154.625,54.5625,78.29166666666667,99.20833333333333
2004-06-15,2.154166666666667,4.4,1.1462525583553704,11.987499999999999,24.8,6.970578698451395,133.6875,311.0,75.3490158182747,101.1875,158.0,37.72636389328683,999.7916666666666,1287.0,147.07909116516532,1011.0833333333334,1424.0,270.79976826569407,900.4583333333334,1525.0,256.8735062017992,1744.2916666666667,2319.0,256.89068545854735,935.9583333333334,1489.0,273.8788178812994,26.575,35.3,5.38655734212493,36.06666666666667,51.8,11.177643318022254,1.1686416666666666,1.2524,0.04947592226586562,1,6,0,1.175,0.7291666666666666,2.4583333333333335,4.966666666666667,2.9749999999999996,14.458333333333334,77.5625,49.020833333333336,166.04166666666666,65.29166666666667,54.5625,112.41666666666667
2004-06-16,2.158333333333333,5.0,1.0483596572810747,11.741666666666667,30.2,6.168004163610692,122.29166666666667,310.0,66.86097137159781,95.89583333333333,142.0,30.245365856558944,1059.5,1440.0,142.56074220272328,1015.4583333333334,1556.0,221.72132512343683,822.5,1163.0,156.06492517399678,1787.2916666666667,2530.0,225.497802778588,933.0,1561.0,239.83671981978293,25.9375,33.6,4.811653652286833,41.97083333333333,59.8,13.324592470044008,1.3132625,1.4659,0.10054523452050117,2,6,0,2.154166666666667,1.175,2.360869565217391,11.987499999999999,4.966666666666667,14.360869565217392,133.6875,77.5625,153.6304347826087,101.1875,65.29166666666667,119.82608695652173
2004-06-17,2.1770833333333335,4.8,1.0772326831391574,11.9125,27.7,6.35509466970159,136.89583333333334,300.0,69.37860514199802,102.1875,154.0,26.815315424293406,1048.875,1335.0,147.980113969529,1022.8333333333334,1496.0,217.5990862086525,824.0416666666666,1102.0,146.41468183884774,1794.9583333333333,2385.0,236.6680814919947,1007.7083333333334,1690.0,272.6734755625533,25.291666666666668,31.5,4.4966573736756805,42.625,60.8,10.250567322581839,1.3121125,1.394,0.04668115076726942,3,6,0,2.158333333333333,2.154166666666667,2.58125,11.741666666666667,11.987499999999999,14.825000000000001,122.29166666666667,133.6875,169.72916666666666,95.89583333333333,101.1875,122.45833333333333
2004-06-18,2.0458333333333334,4.4,1.095436846220708,12.483333333333334,28.8,6.664485150320359,127.52083333333333,274.0,71.26519352370423,110.85416666666667,180.0,44.641440867803794,1042.8333333333333,1306.0,159.10856743709326,1035.5833333333333,1522.0,246.03356375249624,825.2916666666666,1259.0,194.28474825831563,1800.1666666666667,2450.0,243.53424304650036,961.6666666666666,1545.0,288.62638203358523,28.2375,37.6,5.93719392803793,38.00416666666667,54.1,11.896125754673848,1.3521041666666667,1.4733,0.062446731937789546,4,6,0,2.1770833333333335,2.158333333333333,2.220833333333333,11.9125,11.741666666666667,13.041666666666666,136.89583333333334,122.29166666666667,158.9375,102.1875,95.89583333333333,112.66666666666667
2004-06-19,1.2583333333333333,2.4,0.48536554280761174,7.926923076923077,10.4,2.5285233879474163,68.97916666666667,125.0,25.775147773652492,76.83333333333333,113.0,16.87979668810866,990.9807692307692,1101.0,91.05192399295623,883.5096153846154,992.0,113.39366330417468,909.25,1109.0,91.32461875276658,1647.9583333333333,1774.0,90.94789677357159,774.7083333333334,1007.0,107.15104299302344,29.473076923076928,36.1,5.402099924026939,35.82884615384615,55.0,11.454857533489461,1.3452266025641026,1.4517,0.059263298811855165,5,6,1,2.0458333333333334,2.1770833333333335,1.3166666666666667,12.483333333333334,11.9125,8.295833333333333,127.52083333333333,136.89583333333334,85.14583333333333,110.85416666666667,102.1875,78.29166666666667
2004-06-20,1.4416666666666667,4.2,0.8282599185965859,8.42905982905983,8.946153846153846,1.7522087884331579,63.354166666666664,144.0,33.11917846028277,71.83333333333333,114.0,21.68683565160464,990.2649572649572,1009.5384615384615,65.30960029614498,895.9647435897435,922.2307692307692,89.00424186700242,943.5555555555555,1286.3333333333333,103.53961022559567,1643.375,1664.0,69.88923690227709,711.6666666666666,730.0,62.1237661353574,32.443162393162396,33.45384615384616,3.4247717228466272,29.137286324786327,50.95641025641026,6.590694420129264,1.2768219017094016,1.2833384615384615,0.022081813026958764,6,6,1,1.2583333333333333,2.0458333333333334,0.7291666666666666,7.926923076923077,12.483333333333334,2.9749999999999996,68.97916666666667,127.52083333333333,49.020833333333336,76.83333333333333,110.85416666666667,54.5625
2004-06-21,1.8083333333333333,3.7,0.9107649277520454,9.298183760683761,23.3,5.583272131629732,108.33333333333333,232.0,57.26571678448266,91.5,147.0,32.71882851097262,917.7126068376068,1221.0,129.17073909205504,917.5673076923076,1386.0,231.78674652451514,954.0694444444445,1353.0,222.55358100257408,1601.7083333333333,2138.0,195.88272426803408,764.25,1412.0,251.32245872756687,24.52542735042735,31.1,4.564059593992271,36.76303418803419,57.6,15.071725131713087,1.0254473290598292,1.200874358974359,0.17453613527145495,0,6,0,1.4416666666666667,1.2583333333333333,1.175,8.42905982905983,7.926923076923077,4.966666666666667,63.354166666666664,68.97916666666667,77.5625,71.83333333333333,76.83333333333333,65.29166666666667
2004-06-22,2.1999999999999997,5.0,1.3519711856975807,12.658333333333333,30.2,7.620505327684993,163.875,387.0,103.57409131295503,102.5,154.0,39.54743986657037,1023.75,1332.0,171.13845145149992,1031.2916666666667,1556.0,285.30113445067224,842.8333333333334,1385.0,238.01254381753236,1765.7916666666667,2394.0,266.6632755672065,1001.6666666666666,1660.0,314.03886032958,25.504166666666666,33.5,5.305819542209549,37.975,56.5,11.425305628106937,1.1623583333333334,1.2095,0.02244998144022985,1,6,0,1.8083333333333333,1.4416666666666667,2.154166666666667,9.298183760683761,8.42905982905983,11.987499999999999,108.33333333333333,63.354166666666664,133.6875,91.5,71.83333333333333,101.1875
2004-06-23,2.36875,4.8,1.3395174747711922,13.329166666666666,24.2,7.023840097136675,171.625,331.0,101.33449238944303,108.16666666666667,166.0,40.41272579023965,1080.125,1313.0,181.38292726810812,1061.125,1408.0,261.3112940370246,786.7083333333334,1183.0,197.83402775112242,1815.2083333333333,2210.0,253.72614116433672,1116.2916666666667,1598.0,314.6255855107321,27.22083333333333,35.4,5.428345825921289,36.520833333333336,52.3,11.437048082463395,1.2278416666666667,1.44,0.059288520163589875,2,6,0,2.1999999999999997,1.8083333333333333,2.158333333333333,12.658333333333333,9.298183760683761,11.741666666666667,163.875,108.33333333333333,122.29166666666667,102.5,91.5,95.89583333333333
2004-06-24,1.7375,4.1,0.9920608764630804,8.933333333333334,21.6,5.307145852664055,89.16666666666667,168.0,46.163854358961,79.35416666666667,128.0,29.474557623507245,1042.125,1256.0,117.4494572145823,914.0416666666666,1340.0,197.1083302161015,846.2083333333334,1062.0,136.05177376619372,1722.0,2176.0,188.86111759473005,844.1666666666666,1280.0,215.19185912084143,27.808333333333334,35.8,4.825468363541123,41.333333333333336,60.9,13.915292390706009,1.4347916666666667,1.7193,0.14136686136698948,3,6,0,2.36875,2.1999999999999997,2.1770833333333335,13.329166666666666,12.658333333333333,11.9125,171.625,163.875,136.89583333333334,108.16666666666667,102.5,102.1875
2004-06-25,2.0833333333333335,3.4,0.8079316946304345,10.725,17.9,4.475950227022483,137.85416666666666,245.0,63.449651242174866,103.375,151.0,28.22088726919955,1013.0833333333334,1203.0,107.00707683491605,986.5,1237.0,179.41062932012548,834.0833333333334,1144.0,131.99338477055736,1679.9583333333333,1968.0,147.35242556144294,933.9583333333334,1370.0,226.5962659745813,27.883333333333336,36.2,5.490598024502128,33.699999999999996,57.0,13.682105101189663,1.160025,1.3793,0.220033984035273,4,6,0,1.7375,2.36875,2.0458333333333334,8.933333333333334,13.329166666666666,12.483333333333334,89.16666666666667,171.625,127.52083333333333,79.35416666666667,108.16666666666667,110.85416666666667
2004-06-26,1.4520833333333334,2.7,0.5659695733615143,7.758333333333333,15.1,3.348577461324846,92.25,187.0,47.3986332585931,85.85416666666667,144.0,23.045078304444335,981.0833333333334,1214.0,117.79308190605906,877.1666666666666,1151.0,140.1262370822844,913.5833333333334,1171.0,124.47905941114782,1567.875,1938.0,165.7439913003603,869.875,1323.0,229.4767796342461,28.09166666666667,38.4,6.795261563041185,32.24583333333333,45.8,9.987861292008706,1.1505791666666667,1.5098,0.22175072761836734,5,6,1,2.0833333333333335,1.7375,1.2583333333333333,10.725,8.933333333333334,7.926923076923077,137.85416666666666,89.16666666666667,68.97916666666667,103.375,79.35416666666667,76.83333333333333
2004-06-27,1.3333333333333333,2.4,0.5745823940360789,7.325,12.7,3.0870345979103724,74.83333333333333,146.0,36.8683517711172,82.16666666666667,137.0,30.99883120751303,984.2916666666666,1127.0,110.46049034626013,858.75,1075.0,136.6656504027256,921.3333333333334,1195.0,146.2061280660218,1593.8333333333333,1830.0,151.12582338155713,847.0416666666666,1266.0,219.54448477951212,31.241666666666664,42.2,6.892145287692844,33.670833333333334,53.7,14.641646354526344,1.3508958333333334,1.5318,0.1718430362636754,6,6,1,1.4520833333333334,2.0833333333333335,1.4416666666666667,7.758333333333333,10.725,8.42905982905983,92.25,137.85416666666666,63.354166666666664,85.85416666666667,103.375,71.83333333333333
2004-06-28,2.1,5.6,1.3104927715740462,12.670833333333334,32.4,7.358253524277092,131.29166666666666,348.0,91.5938478884608,108.625,183.0,44.50775457593097,1098.375,1441.0,168.14559232222328,1040.7083333333333,1606.0,254.81066784825816,786.5833333333334,1079.0,166.98735090514748,1798.0416666666667,2568.0,274.6647726208088,1042.25,1791.0,327.7467540382493,31.099999999999998,40.4,6.2318955173470645,33.2125,50.1,10.814374994503343,1.3867083333333332,1.4854,0.03369208288716151,0,6,0,1.3333333333333333,1.4520833333333334,1.8083333333333333,7.325,7.758333333333333,9.298183760683761,74.83333333333333,92.25,108.33333333333333,82.16666666666667,85.85416666666667,91.5
2004-06-29,2.1636363636363636,5.7,1.3076862353191954,13.02727272727273,33.5,7.465296333746528,132.0909090909091,350.0,80.3622210997592,109.02272727272727,198.0,41.175720213068956,1142.0454545454545,1502.0,180.80836402712265,1052.090909090909,1631.0,258.8976464589652,747.2727272727273,1080.0,171.21503656101223,1884.7272727272727,2622.0,276.80905948190247,1140.1818181818182,1858.0,267.2458537009439,30.69090909090909,38.0,4.785385399308336,37.71363636363637,49.5,8.96056415393082,1.5889681818181816,1.8362,0.12061355205528905,1,6,0,2.1,1.3333333333333333,2.1999999999999997,12.670833333333334,7.325,12.658333333333333,131.29166666666666,74.83333333333333,163.875,108.625,82.16666666666667,102.5
2004-06-30,2.0476190476190474,3.5,0.9097357020690391,11.947619047619048,18.0,4.883095232290586,139.5952380952381,290.0,82.68851477799366,115.0,190.0,48.39008162836677,1119.047619047619,1276.0,126.007331608314,1029.8095238095239,1241.0,188.6418879908752,744.5238095238095,1052.0,116.29987921215532,1839.1904761904761,2040.0,155.7047266615946,1169.904761904762,1812.0,322.38639933500684,31.06190476190476,39.7,5.013230115452129,39.642857142857146,59.1,12.317328096164827,1.6668380952380952,1.8287,0.1156659521042838,2,6,0,2.1636363636363636,2.1,2.36875,13.02727272727273,12.670833333333334,13.329166666666666,132.0909090909091,131.29166666666666,171.625,109.02272727272727,108.625,108.16666666666667
2004-07-01,2.1625,4.4,1.0064196116842161,12.225,22.9,5.328532712629736,135.27083333333334,261.0,68.63212886337449,110.58333333333333,179.0,38.63982701674605,1130.5833333333333,1380.0,148.64486907205801,1038.5416666666667,1376.0,194.39135317293773,740.9166666666666,1079.0,133.1602227676728,1854.25,2337.0,187.968602836149,1059.625,1617.0,237.5047482362881,30.45,38.1,5.030256281827951,39.69166666666667,58.6,11.748410314912237,1.6241083333333333,1.7969,0.1319586098371187,3,7,0,2.0476190476190474,2.1636363636363636,1.7375,11.947619047619048,13.02727272727273,8.933333333333334,139.5952380952381,132.0909090909091,89.16666666666667,115.0,109.02272727272727,79.35416666666667
2004-07-02,2.0145833333333334,4.9,0.9265972304816328,11.762500000000001,29.0,5.532183506340519,142.54166666666666,300.0,68.8609052755068,117.85416666666667,174.0,34.678485739553366,1097.875,1529.0,145.05990142006857,1022.0416666666666,1526.0,195.56128343746911,767.9583333333334,1046.0,131.59869140576646,1758.0416666666667,2559.0,226.16336518902256,1031.4166666666667,1763.0,260.98057843226684,30.1875,38.8,4.893146271549891,33.77916666666667,50.6,11.513847208306697,1.3643416666666666,1.6396,0.247874638576187,4,7,0,2.1625,2.0476190476190474,2.0833333333333335,12.225,11.947619047619048,10.725,135.27083333333334,139.5952380952381,137.85416666666666,110.58333333333333,115.0,103.375
